viewpoint,time_index,reference_Ev_lx,reference_DGP,EIGCM_Ev_lx,EIGCM_DGP,Jones_dcglare_Ev_lx,Jones_dcglare_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_Balanced_DGP
Viewpoint 2,1520,223.033623,0.172092,230.77461,0.1725465,232.56866,0.1736513647589543,228.56867879949365,0.1734169814455302
Viewpoint 2,1521,334.608574,0.178642,345.7518,0.1792956,348.44064,0.1804533262537764,342.19672451339426,0.1800869477289362
Viewpoint 2,1522,443.620126,0.185041,459.7131,0.1859852,463.27386,0.1871940899123189,456.5828318271861,0.1868014122282558
Viewpoint 2,1523,530.922611,0.190165,549.73999,0.1912697,553.97668,0.1925183796586353,542.2497187051903,0.1918300584879946
Viewpoint 2,1524,551.07761,0.191348,571.29669,0.1925351,575.68414,0.193792570527826,569.6493072100658,0.1934384143332308
Viewpoint 2,1525,506.517628,0.188733,524.24786,0.1897734,528.26587,0.1910091092708777,519.6716029503494,0.1905047230931855
Viewpoint 2,1526,437.207595,0.184664,452.96164,0.1855889,456.42136,0.1867918602353191,447.1869085531225,0.1862498715320683
Viewpoint 2,1527,306.105547,0.176968,316.74741,0.1775931,319.1535,0.1787341791611017,314.69783128222593,0.1784727626962666
Viewpoint 2,1528,195.193022,0.170458,201.79128,0.1708452,203.31732,0.1719341729689189,199.6855564100874,0.1717215421612721
Viewpoint 2,1529,65.068731,0.16282,66.254578,0.1628891,66.756584,0.1639179927454188,65.8669221865323,0.1638663883323494
Viewpoint 2,1542,0.0,0.159,0.0,0.159,0.0,0.0,2.3290410197843617e-05,0.1600000013671471
Viewpoint 2,1543,111.974826,0.165573,115.75457,0.1657948,116.64915,0.1668464861758138,114.74346742626716,0.1667354415379218
Viewpoint 2,1544,244.773626,0.173368,252.64201,0.1738301,254.60551,0.1749449910087727,250.2036043493932,0.1746869515753094
Viewpoint 2,1545,396.87272,0.182296,410.70117,0.1831082,413.89301,0.1842954772920463,406.4278281392818,0.1838573135117758
Viewpoint 2,1546,507.126323,0.188768,524.67145,0.1897982,528.73242,0.1910365519680494,521.055940154061,0.1905859836870433
Viewpoint 2,1547,593.258211,0.193824,614.57239,0.1950754,619.30548,0.1963531596259995,606.1546696456343,0.1955812791081987
Viewpoint 2,1548,613.439636,0.195009,636.0025,0.1963333,640.8844,0.1976198543541617,634.1205844523145,0.1972228783073508
Viewpoint 2,1549,589.285169,0.193591,610.02924,0.1948087,614.70239,0.1960829929919077,604.6362531933014,0.1954921480624468
Viewpoint 2,1550,478.396,0.187082,495.84445,0.1881061,499.63184,0.1893283545823988,489.476497853954,0.1887322704240271
Viewpoint 2,1551,368.191215,0.180613,380.48462,0.1813345,383.37668,0.1825041368491216,377.9393751228007,0.1821850413197084
Viewpoint 2,1552,215.899039,0.171673,222.98721,0.1720894,224.67493,0.1731879882053552,220.6221633756263,0.1729505209901492
Viewpoint 2,1553,85.093798,0.163995,86.929665,0.1641028,87.590401,0.1651408625842513,86.35275461263384,0.1650689066957616
Viewpoint 2,1566,0.0,0.159,0.0,0.159,0.0,0.0,2.3297915365199167e-05,0.1600000013675876
Viewpoint 2,1567,876.504349,0.210451,907.69818,0.2122819,914.79486,0.2136983034041631,894.0335601432355,0.2124797699804079
Viewpoint 2,1568,2084.366216,0.321075,2158.3323,0.3128317,2175.0479,0.3084521,2121.8120883890447,0.3187200049686072
Viewpoint 2,1569,3338.961541,0.396247,3454.5061,0.391591,3480.6143,0.3903594,3395.4968311777725,0.3949275245757888
Viewpoint 2,1570,4490.879908,0.464547,4644.7861,0.4633078,4678.8765,0.4616024,4588.402174991529,0.4655418265196148
Viewpoint 2,1571,5326.546607,0.513647,5486.2881,0.512973,5526.3438,0.5117898,5385.388634726095,0.5125948664907858
Viewpoint 2,1572,5596.962947,0.529377,5770.0127,0.5295553,5811.1846,0.5284977,5721.608456119872,0.5320880229937726
Viewpoint 2,1573,5264.875949,0.509298,5421.8125,0.5087113,5461.2524,0.5075162,5338.144407342697,0.5094657926359717
Viewpoint 2,1574,4379.614369,0.456603,4530.0361,0.455285,4564.7373,0.4539667,4433.175506351142,0.4557831931220121
Viewpoint 2,1575,3202.072986,0.386201,3315.7134,0.3819194,3342.5332,0.3800881,3250.298371165679,0.3850177099457169
Viewpoint 2,1576,1895.772004,0.306717,1970.9325,0.2992246,1987.5923,0.2958089,1916.3552824795213,0.3050259001573052
Viewpoint 2,1577,687.614077,0.199363,720.1283,0.2012715,726.55457,0.2026486957969785,693.5012759839352,0.200708524900257
Viewpoint 2,1590,0.0,0.159,0.0,0.159,0.0,0.0,2.330549851791418e-05,0.1600000013680327
Viewpoint 2,1591,3142.548269,0.384993,3312.0742,0.3832767,3391.1235,0.3823385,2982.718290696891,0.3736344183079829
Viewpoint 2,1592,2924.652997,0.372126,3025.623,0.3660653,3049.0713,0.3640446,2961.2921341316824,0.3696064944210773
Viewpoint 2,1593,4767.79443,0.481969,4925.5225,0.4806623,4961.9429,0.4789852,4839.276492298493,0.4812019455868825
Viewpoint 2,1594,6538.18975,0.586117,6737.0049,0.5877058,6784.001,0.586861,6634.4547966746,0.5872710022946934
Viewpoint 2,1595,7881.961507,0.664773,8102.6328,0.6680639,8159.0874,0.6680335,7936.012728578694,0.6637838182016329
Viewpoint 2,1596,18482.626745,1.0,21695.143,1.0,30826.908,1.0,58086.207020866816,1.0
Viewpoint 2,1597,7797.024314,0.658734,8033.6143,0.6633453,8088.5806,0.6630209,7878.236988314466,0.6597472959946409
Viewpoint 2,1598,6433.716268,0.577949,6658.5034,0.581264,6709.4419,0.5806406,6480.1826228634,0.5768647944604147
Viewpoint 2,1599,4670.536387,0.472669,4848.4233,0.4726847,4889.9536,0.4718474,4709.664773983269,0.4712347798120455
Viewpoint 2,1600,2754.597224,0.358416,2871.3801,0.3531786,2898.1084,0.3495881,2758.96465542039,0.3548267216425278
Viewpoint 2,1601,1017.421886,0.222314,1081.1328,0.2229816,1091.9626,0.2248385,1023.7112384279876,0.2234760560646852
Viewpoint 2,1614,0.0,0.159,0.0,0.159,0.0,0.0,2.3313154681325672e-05,0.1600000013684822
Viewpoint 2,1615,1700.832142,0.300897,1820.8988,0.28978,1866.6798,0.2869784,1632.5744127802025,0.2911850285017021
Viewpoint 2,1616,3637.358452,0.417003,3896.0552,0.4238378,3932.4382,0.4159997,3638.5364866271343,0.4139738993486707
Viewpoint 2,1617,4963.84238,0.493796,5141.8506,0.4935266,5179.7168,0.491917,5049.8401697485015,0.4937332441808546
Viewpoint 2,1618,9536.051575,0.759397,10293.724,0.8023027,12924.342,0.9508921,8918.426712251154,0.72443198861549
Viewpoint 2,1619,8211.706505,0.684165,8451.7559,0.6887671,8510.2383,0.6887884,8279.867249604855,0.6841258198657683
Viewpoint 2,1620,8700.417411,0.711811,8958.9863,0.7183688,9017.167,0.7184411,8861.176029994996,0.7178647999726311
Viewpoint 2,1621,11468.889632,0.879438,12318.591,1.0,15634.205,1.0,10878.943205892914,0.8359328597023158
Viewpoint 2,1622,11296.455759,0.846647,11607.343,0.8660089,12284.195,0.9000885,10075.795558246791,0.7867325962775027
Viewpoint 2,1623,21365.052905,1.0,21542.963,1.0,13863.118,1.0,7163.836259288428,0.6157910230143195
Viewpoint 2,1624,2897.749128,0.366771,3026.626,0.3621492,3055.2012,0.3591501,2902.5536962287774,0.3632336698445567
Viewpoint 2,1625,1077.903462,0.226814,1146.9973,0.2268887,1158.5249,0.2288078,1084.251736140493,0.2278492699654729
Viewpoint 2,1638,0.0,0.159,0.0,0.159,0.0,0.0,2.33208788831791e-05,0.1600000013689356
Viewpoint 2,1639,1615.690598,0.292967,1726.1813,0.2780294,1776.3986,0.2751228,1525.7827829573266,0.2829227883577538
Viewpoint 2,1640,3892.24726,0.43095,4193.2456,0.4463528,4224.4551,0.4286432,3595.3332453797,0.4097254407974545
Viewpoint 2,1641,6015.616359,0.55428,6349.6362,0.5643697,6418.8247,0.5620391,5706.456399410811,0.5354137599051644
Viewpoint 2,1642,7353.960472,0.634421,7574.77,0.6373286,7626.3657,0.6367513,7457.10944790819,0.6359878652746932
Viewpoint 2,1643,12713.396131,0.951498,13258.325,1.0,19948.641,1.0,37547.80561757558,1.0
Viewpoint 2,1644,9465.187564,0.756331,9729.792,0.7638775,9791.1973,0.7641725,9623.07985663165,0.7628119456676422
Viewpoint 2,1645,11384.700255,0.871713,12019.781,1.0,15741.75,1.0,10418.245679226206,0.8080122230999859
Viewpoint 2,1646,8480.97539,0.688533,9194.1582,0.7222537,9903.0,0.7583476,7693.187949609784,0.6460213553264122
Viewpoint 2,1647,23456.14433,1.0,15944.554,1.0,15347.116,1.0,7149.495152629202,0.615586303825747
Viewpoint 2,1648,16718.996595,1.0,16051.907,1.0,14673.997,1.0,15554.451512815904,1.0
Viewpoint 2,1649,744.435227,0.202698,778.24805,0.2046832,785.1272,0.2060868737554726,750.0933709905618,0.2040304808771459
Viewpoint 2,1662,0.0,0.159,0.0,0.159,0.0,0.0,2.332866617456586e-05,0.1600000013693927
Viewpoint 2,1663,2860.484635,0.36909,3013.2786,0.3650363,3068.5532,0.3635292,2781.266513923874,0.3614385596369375
Viewpoint 2,1664,2233.920006,0.330046,2310.6724,0.3219367,2328.5271,0.3184454,2274.735775295678,0.3278579101572163
Viewpoint 2,1665,3543.693134,0.408265,3662.3701,0.4046345,3689.9409,0.4027619,3614.9332323929966,0.407854204674075
Viewpoint 2,1666,16020.204674,1.0,16682.109,1.0,18990.486,1.0,15532.739778602125,1.0
Viewpoint 2,1667,5577.834537,0.52854,5749.897,0.5285147,5791.6475,0.5274096,5649.586802761299,0.5281728575371089
Viewpoint 2,1668,5851.778844,0.544195,6033.0728,0.545059,6075.7949,0.5440539,5951.957616312384,0.5458623942562096
Viewpoint 2,1669,5513.897367,0.524043,5688.9082,0.5244312,5730.0103,0.5233158,5606.063510079872,0.5252346925407729
Viewpoint 2,1670,4595.621885,0.469423,4760.1772,0.4688124,4796.5605,0.4675747,4660.149815878587,0.4691331563607576
Viewpoint 2,1671,3392.287237,0.397392,3511.1013,0.3933896,3539.5908,0.3924203,3434.3574172285034,0.3958292629890675
Viewpoint 2,1672,2028.949681,0.315535,2108.2896,0.3072844,2126.1387,0.3039359,2049.1241333672174,0.3129304770289016
Viewpoint 2,1673,2194.607435,0.321526,2354.9844,0.3157366,2379.9592,0.3119633,2260.54266750746,0.3229591569631759
Viewpoint 2,1686,0.0,0.159,0.0,0.159,0.0,0.0,2.3336511637107205e-05,0.1600000013698532
Viewpoint 2,1687,0.0,0.159,0.0,0.159,0.0,0.0,2.348941741993251e-05,0.1600000013788288
Viewpoint 2,1688,0.0,0.159,0.0,0.159,0.0,0.0,2.3661775810921465e-05,0.1600000013889462
Viewpoint 2,1689,0.0,0.159,0.0,0.159,0.0,0.0,2.380724887676964e-05,0.1600000013974855
Viewpoint 2,1690,0.0,0.159,0.0,0.159,0.0,0.0,2.3895311843841444e-05,0.1600000014026548
Viewpoint 2,1691,0.0,0.159,0.0,0.159,0.0,0.0,2.388097062812282e-05,0.1600000014018129
Viewpoint 2,1692,0.0,0.159,0.0,0.159,0.0,0.0,2.3880666847235185e-05,0.1600000014017951
Viewpoint 2,1693,0.0,0.159,0.0,0.159,0.0,0.0,2.380978424890364e-05,0.1600000013976343
Viewpoint 2,1694,0.0,0.159,0.0,0.159,0.0,0.0,2.3581759126285287e-05,0.1600000013842492
Viewpoint 2,1695,0.0,0.159,0.0,0.159,0.0,0.0,2.354100688053987e-05,0.1600000013818571
Viewpoint 2,1696,0.0,0.159,0.0,0.159,0.0,0.0,2.339024585035901e-05,0.1600000013730074
Viewpoint 2,1697,0.0,0.159,0.0,0.159,0.0,0.0,2.326707690727065e-05,0.1600000013657774
Viewpoint 2,1710,0.0,0.159,0.0,0.159,0.0,0.0,2.3344410365418247e-05,0.1600000013703169
Viewpoint 2,1711,1897.36169,0.31846,2022.0123,0.3067915,2060.2676,0.3045519,1822.9195377161668,0.3053585916873449
Viewpoint 2,1712,3726.986267,0.422475,3961.8923,0.4266101,4017.3542,0.4223372,3611.5465005425567,0.4124403083947483
Viewpoint 2,1713,6317.917656,0.574738,6619.332,0.5821873,6675.3003,0.5798129,6151.449936275218,0.5620204946771307
Viewpoint 2,1714,4805.100866,0.483114,4957.8784,0.4817862,4994.0376,0.4801855,4903.70757409508,0.4841412831803832
Viewpoint 2,1715,11880.739708,0.895621,12662.404,1.0,14832.603,1.0,12686.14063149754,0.9479497062514448
Viewpoint 2,1716,12317.362812,0.920602,13834.809,1.0,15591.326,1.0,12633.57378304457,0.9401854543272398
Viewpoint 2,1717,5575.519917,0.527621,5751.1074,0.528064,5792.5796,0.5269575,5670.59177995585,0.528996345321427
Viewpoint 2,1718,4672.929747,0.473831,4828.4077,0.4728024,4865.2798,0.4716631,4728.455337354927,0.4731257841435038
Viewpoint 2,1719,13417.034563,1.0,10259.34,0.9502763,11396.043,0.8514366,7088.321644671479,0.6105157727783626
Viewpoint 2,1720,11525.884409,1.0,9492.418,0.9419964,11707.718,0.9011071,12359.553915372882,1.0
Viewpoint 2,1721,819.340051,0.207698,857.23694,0.2093198,864.78278,0.2108516111548949,826.0124317421757,0.2084869297432657
Viewpoint 2,1734,0.0,0.159,0.0,0.159,0.0,0.0,2.335235745977939e-05,0.1600000013707833
Viewpoint 2,1735,155.499644,0.168128,160.56589,0.1684252,161.80493,0.1694970780385011,159.05079213332462,0.1693362814982261
Viewpoint 2,1736,329.656289,0.178351,340.94211,0.1790133,343.58615,0.180168363328933,337.97808394309703,0.1798393135274598
Viewpoint 2,1737,523.638897,0.189738,542.11481,0.1908221,546.31598,0.1920686981623485,538.2277281394984,0.1915939676417885
Viewpoint 2,1738,674.835937,0.198613,699.13531,0.2000392,704.52795,0.201355698652904,694.0825071385599,0.2007426431690334
Viewpoint 2,1739,782.780999,0.204949,810.22614,0.2065603,816.4444,0.2079251350937438,801.9708950248215,0.207075691537957
Viewpoint 2,1740,802.527693,0.206108,831.30389,0.2077975,837.66553,0.2091708212145863,823.1562254750952,0.2083192704353881
Viewpoint 2,1741,756.720073,0.203419,783.24139,0.2049763,789.2301,0.2063276669170207,776.0313539738545,0.2055530404782652
Viewpoint 2,1742,645.489166,0.19689,667.89429,0.1982054,672.9931,0.1995046531157596,658.9828616912654,0.1986822939812773
Viewpoint 2,1743,471.241033,0.186662,488.01282,0.1876464,491.72626,0.1888642420837185,483.3476622776073,0.1883725077756955
Viewpoint 2,1744,297.887267,0.176486,308.09793,0.1770854,310.43665,0.1782224531057675,304.8009160646329,0.1778918137729939
Viewpoint 2,1745,105.67734,0.165203,108.75003,0.1653836,109.57764,0.1664313966543974,107.94054876701168,0.1663361102126236
Viewpoint 2,1758,0.0,0.159,0.0,0.159,0.0,0.0,2.336034804148912e-05,0.1600000013712524
Viewpoint 2,1759,46.04683,0.161703,47.570011,0.1617924,47.936817,0.1628134894005513,47.04356940000306,0.1627614575237801
Viewpoint 2,1760,69.390558,0.163073,71.775093,0.1632132,72.331932,0.1642453380435823,71.09588480862568,0.1641733284382663
Viewpoint 2,1761,116.050773,0.165812,120.1514,0.1660529,121.08397,0.1671068355259047,119.22874107184396,0.1669987271009172
Viewpoint 2,1762,162.928425,0.168564,168.82141,0.1689098,170.12605,0.1699856254385305,167.53398046887276,0.1698342446535228
Viewpoint 2,1763,186.735829,0.169961,193.3709,0.1703509,194.85748,0.1714375729375041,191.34378854187813,0.1712318803874082
Viewpoint 2,1764,186.511418,0.169948,193.28223,0.1703457,194.76411,0.1714320937644706,191.3378351135252,0.1712315309211639
Viewpoint 2,1765,186.047175,0.169921,192.59558,0.1703054,194.07036,0.1713911886393121,190.7715597992586,0.1711982905602165
Viewpoint 2,1766,138.857013,0.167151,143.66594,0.1674332,144.76265,0.1684967675163778,141.70933584858284,0.1683183380143118
Viewpoint 2,1767,115.084262,0.165755,119.04904,0.1659882,119.95258,0.1670402339527138,117.87702361691188,0.1669193812863127
Viewpoint 2,1768,68.763687,0.163036,71.057228,0.1631711,71.593552,0.1642019998524227,70.25562655286816,0.1641240052786533
Viewpoint 2,1769,22.785241,0.160337,23.55365,0.1603826,23.731457,0.1613928472367192,23.284354494654004,0.1613667916088361
Viewpoint 2,1782,0.0,0.159,0.0,0.159,0.0,0.0,2.336837725668065e-05,0.1600000013717237
Viewpoint 2,1783,237.5171,0.172942,245.75345,0.1734257,247.65019,0.1745367447566259,243.30428245157032,0.1742819613799071
Viewpoint 2,1784,534.230751,0.190359,551.25214,0.1913585,555.52216,0.1926090439857679,546.1464679122828,0.192058797666451
Viewpoint 2,1785,807.833083,0.20642,835.65015,0.2080527,842.11108,0.2094318190914919,829.3180595941365,0.2086809700981758
Viewpoint 2,1786,1060.396145,0.221245,1096.7638,0.22338,1105.1976,0.224875,1088.471974329566,0.2238933048931455
Viewpoint 2,1787,1225.265366,0.234055,1269.7737,0.2335357,1279.4897,0.2351059,1256.430803808759,0.2337524881835741
Viewpoint 2,1788,1266.261187,0.238698,1311.0723,0.2359599,1321.0732,0.2375468,1297.7714461369492,0.2361791838882389
Viewpoint 2,1789,1179.099279,0.229433,1220.377,0.2306361,1229.6864,0.2321824,1208.651050204137,0.2309478166469828
Viewpoint 2,1790,1006.504665,0.218082,1041.1041,0.2201128,1049.0504,0.2215791,1026.6677391603787,0.2202653962887142
Viewpoint 2,1791,751.51011,0.203114,776.91724,0.204605,782.8457,0.2059529778560228,768.8576133665886,0.2051319419046187
Viewpoint 2,1792,457.005929,0.185826,471.93408,0.1867025,475.53458,0.1879138301894216,466.3871348813819,0.1873769248175371
Viewpoint 2,1793,183.438322,0.169768,189.37828,0.1701165,190.83255,0.1712012489068261,187.55871943577569,0.17100969683088
Viewpoint 2,1806,0.0,0.159,0.0,0.159,0.0,0.0,2.3376440278267147e-05,0.160000001372197
Viewpoint 2,1807,69.205008,0.163062,71.424774,0.1631926,71.975288,0.1642244482004306,70.62980981671045,0.1641459698362409
Viewpoint 2,1808,138.793652,0.167147,143.7086,0.1674357,144.82298,0.1685003014153257,142.3371841159322,0.1683551927076052
Viewpoint 2,1809,209.01754,0.171269,216.51442,0.1717094,218.19392,0.1728074464274501,214.8373410750498,0.1726109519211054
Viewpoint 2,1810,277.922453,0.175314,287.54248,0.1758787,289.76279,0.1770089455043442,285.515076043477,0.1767597349637521
Viewpoint 2,1811,301.555481,0.176701,312.10309,0.1773205,314.50046,0.1784610348899298,308.9986620829447,0.1781382214642688
Viewpoint 2,1812,322.636449,0.177939,334.52328,0.1786365,337.086,0.1797868606956402,331.3290260690131,0.179449013830251
Viewpoint 2,1813,299.033307,0.176553,309.64566,0.1771762,312.01593,0.1783151827385085,306.87395646638697,0.1780135012445769
Viewpoint 2,1814,252.093715,0.173798,260.84299,0.1743115,262.83408,0.1754281195663222,257.443066797339,0.1751119080210038
Viewpoint 2,1815,182.833773,0.169732,189.22664,0.1701076,190.66316,0.1711913147795448,187.5134145239452,0.1710070374325555
Viewpoint 2,1816,113.817525,0.165681,117.64584,0.1659058,118.53436,0.1669570696519792,116.4808888149037,0.1668374281734348
Viewpoint 2,1817,45.039934,0.161644,46.366611,0.1617217,46.717136,0.1627418859701782,46.05255346320064,0.1627032848882899
Viewpoint 2,1830,284.778267,0.175716,302.0574,0.1767308,303.76224,0.1778306288656742,283.4180204894714,0.1766366378027319
Viewpoint 2,1831,1628.939717,0.288935,1691.8049,0.2776935,1705.1248,0.2803027,1658.7090490956407,0.288587777736959
Viewpoint 2,1832,3461.936712,0.404198,3588.8213,0.4007024,3616.4224,0.3988602,3517.115768309868,0.4025943839976913
Viewpoint 2,1833,5459.784091,0.522562,5648.1558,0.5233113,5689.2021,0.521892,5556.912675802853,0.5235540026539158
Viewpoint 2,1834,13429.865782,0.989927,14305.711,1.0,16258.398,1.0,12679.141136895008,0.9431781972348686
Viewpoint 2,1835,8860.400056,0.72101,9089.6846,0.7261446,9151.1875,0.7262042,8996.154028274332,0.726029475083379
Viewpoint 2,1836,9354.932808,0.749132,9603.4844,0.7560831,9663.7139,0.7561174,9502.415624668763,0.7554651168653775
Viewpoint 2,1837,8717.195222,0.712197,8992.9707,0.7195788,9052.1143,0.7193398,8862.096693104542,0.7173499735345308
Viewpoint 2,1838,7254.222286,0.625631,7520.8428,0.6317437,7578.1079,0.6312063,7332.263823625222,0.6266207280392442
Viewpoint 2,1839,5384.70865,0.514006,5589.5181,0.5158287,5639.1206,0.5152003,5416.732421585339,0.5124043119152616
Viewpoint 2,1840,3303.939207,0.39039,3456.4324,0.3874907,3489.2515,0.3860915,3308.522463501998,0.3868258783548732
Viewpoint 2,1841,1388.99541,0.251908,1468.5302,0.2462296,1482.1566,0.247932,1385.4400774947346,0.2470215031062199
Viewpoint 2,1854,155.214044,0.168111,166.13617,0.1687522,166.90231,0.1697962849289002,155.07211986972544,0.1691027334363528
Viewpoint 2,1855,1595.272861,0.285697,1656.5044,0.2755367,1669.5188,0.2781403,1625.0516596808502,0.2837771141152691
Viewpoint 2,1856,4441.044158,0.463121,4789.6929,0.4738905,4777.8486,0.4643521,4222.201792860687,0.4468113419963141
Viewpoint 2,1857,5296.686277,0.512795,5480.5288,0.5132971,5520.4707,0.5118253,5396.429932091499,0.5139537836137452
Viewpoint 2,1858,10199.062999,0.796023,11045.823,0.9544205,12390.445,0.9118649,9721.49213327006,0.7694707064887355
Viewpoint 2,1859,13112.19114,0.970213,14247.409,1.0,15962.753,1.0,14742.3431272136,1.0
Viewpoint 2,1860,8959.718755,0.726049,9207.584,0.7326485,9266.2148,0.7325692,9116.363874532391,0.732641865508017
Viewpoint 2,1861,11968.573074,0.900213,12790.652,1.0,14368.628,1.0,11778.02479762318,0.8866882023341544
Viewpoint 2,1862,6987.180739,0.609894,7244.1514,0.6154211,7299.3398,0.6147935,7070.816855850189,0.6111797939450032
Viewpoint 2,1863,5210.024077,0.503825,5413.832,0.5055661,5461.4453,0.5048375,5254.428730781507,0.5028485561950686
Viewpoint 2,1864,16466.233103,1.0,14825.692,1.0,14446.951,1.0,16662.07907819153,1.0
Viewpoint 2,1865,1210.911182,0.236185,1274.3092,0.234287,1285.8463,0.236136,1214.3309465290622,0.2350630173646075
Viewpoint 2,1878,222.660597,0.17207,238.40067,0.1729941,239.29369,0.1740461131294705,221.83404704380635,0.1730216585614714
Viewpoint 2,1879,2414.322675,0.345147,2588.6848,0.3385125,2661.7859,0.3385662,2320.3091791709503,0.3349997061733157
Viewpoint 2,1880,4754.285426,0.481181,5062.0596,0.4906951,5066.8604,0.4802557,4462.3536338476015,0.4600248751808934
