case,view_id,time_index,reference_DGP_raw,dcglare_Ev,reference_DGP,dcglare_DGPs_raw,dcglare_DGPs
C1,10,4116,0.175225,278.11450195,0.175225,0.176325321264465,0.176325321264465
C1,10,4117,0.17461,266.19277954,0.17461,0.175625516158998,0.175625516158998
C1,10,4118,0.172807,236.44573975,0.172807,0.173879364923325,0.173879364923325
C1,10,4119,0.170085,189.40660095,0.170085,0.171118167475765,0.171118167475765
C1,10,4120,0.166877,134.15992737,0.166877,0.167875187736619,0.167875187736619
C1,10,4121,0.163667,79.78407288,0.163667,0.164683325078056,0.164683325078056
C1,10,4122,0.161023,34.59711456,0.161023,0.162030850624672,0.162030850624672
C1,10,8527,0.171317,283.88757324,0.171317,0.176664200549188,0.176664200549188
C1,10,8528,0.597589,2774.78613281,0.597589,0.322879945995947,0.322879945995947
C1,10,8529,0.281993,2095.296875,0.281993,0.2829939265625,0.2829939265625
C1,10,8530,0.337388,3100.97265625,0.337388,0.342027094921875,0.342027094921875
C1,10,8531,0.335103,3171.27392578,0.335103,0.3461537794432859,0.3461537794432859
C1,10,8532,0.354438,3418.34838867,0.354438,0.360657050414929,0.360657050414929
C1,10,8533,0.232238,1213.71496582,0.232238,0.231245068493634,0.231245068493634
C1,10,8534,0.376011,3483.06787109,0.376011,0.364456084032983,0.364456084032983
C1,10,8535,0.297195,2083.25341797,0.297195,0.282286975634839,0.282286975634839
C1,10,8536,0.167994,161.0385437,0.167994,0.16945296251519,0.16945296251519
C1,11,1902,0.166965,143.07279968,0.166965,0.168398373341216,0.168398373341216
C1,11,1903,0.184297,433.35488892,0.184297,0.185437931979604,0.185437931979604
C1,11,1904,0.285442,2210.81542969,0.285442,0.289774865722803,0.289774865722803
C1,11,1905,0.34455,3152.32421875,0.34455,0.345041431640625,0.345041431640625
C1,11,1906,0.263143,1654.52319336,0.263143,0.257120511450232,0.257120511450232
C1,11,1907,0.27869,1916.09057617,0.27869,0.272474516821179,0.272474516821179
C1,11,1908,0.286445,2038.12158203,0.286445,0.279637736865161,0.279637736865161
C1,11,1909,0.284219,1993.04943848,0.284219,0.276992002038776,0.276992002038776
C1,11,1910,0.272208,1786.62487793,0.272208,0.264874880334491,0.264874880334491
C1,11,1911,0.25024,1425.34375,0.25024,0.243667678125,0.243667678125
C1,11,1912,0.222187,952.71759033,0.222187,0.215924522552371,0.215924522552371
C1,11,1913,0.2416,1193.73095703,0.2416,0.230072007177661,0.230072007177661
C1,11,4109,0.159441,7.5595541,0.159441,0.16044374582567,0.16044374582567
C1,11,4110,0.163642,79.57353973,0.163642,0.164670966782151,0.164670966782151
C1,11,4111,0.168638,165.78358459,0.168638,0.169731496415433,0.169731496415433
C1,11,4112,0.174156,259.23477173,0.174156,0.175217081100551,0.175217081100551
C1,11,4113,0.179159,344.6133728,0.179159,0.18022880498336,0.18022880498336
C1,11,4114,0.183063,413.54208374,0.183063,0.184274920315538,0.184274920315538
C1,11,4115,0.185682,459.32159424,0.185682,0.186962177581888,0.186962177581888
C1,11,4116,0.186568,472.94415283,0.186568,0.187761821771121,0.187761821771121
C1,11,4117,0.18542,452.68002319,0.18542,0.186572317361253,0.186572317361253
C1,11,4118,0.18235,401.49536133,0.18235,0.183567777710071,0.183567777710071
C1,11,4119,0.177618,320.83300781,0.177618,0.178832897558447,0.178832897558447
C1,11,4120,0.172247,226.77832031,0.172247,0.173311887402197,0.173311887402197
C1,11,4121,0.166878,134.95802307,0.166878,0.167922035954209,0.167922035954209
C1,11,4122,0.162465,59.44032669,0.162465,0.163489147176703,0.163489147176703
C1,11,8527,0.165203,117.6252594,0.165203,0.16690460272678,0.16690460272678
C1,11,8528,0.271931,1691.79467773,0.271931,0.259308347582751,0.259308347582751
C1,11,8529,0.307481,2285.10375977,0.307481,0.294135590698499,0.294135590698499
C1,11,8530,0.36684,3347.21777344,0.36684,0.356481683300928,0.356481683300928
C1,11,8531,0.361219,3446.34130859,0.361219,0.362300234814233,0.362300234814233
C1,11,8532,0.342261,3495.86083984,0.342261,0.365207031298608,0.365207031298608
C1,11,8533,0.267279,1742.80224609,0.267279,0.262302491845483,0.262302491845483
C1,11,8534,0.372148,3386.72631836,0.372148,0.3588008348877319,0.3588008348877319
C1,11,8535,0.293512,2307.74267578,0.293512,0.295464495068286,0.295464495068286
C1,11,8536,0.17423,269.18914795,0.17423,0.175801402984665,0.175801402984665
C1,12,1902,0.17321,264.13516235,0.17321,0.175504734029945,0.175504734029945
C1,12,1903,0.20465,786.24743652,0.20465,0.206152724523724,0.206152724523724
C1,12,1904,0.376389,3738.89819336,0.376389,0.379473323950232,0.379473323950232
C1,12,1905,0.467236,5072.93310547,0.467236,0.4577811732910889,0.4577811732910889
C1,12,1906,0.347204,2972.80102539,0.347204,0.334503420190393,0.334503420190393
C1,12,1907,0.375822,3455.3059082,0.375822,0.3628264568113399,0.3628264568113399
C1,12,1908,0.391025,3704.22851562,0.391025,0.377438213866894,0.377438213866894
C1,12,1909,0.389622,3671.96850586,0.389622,0.375544551293982,0.375544551293982
C1,12,1910,0.371473,3358.34277344,0.371473,0.357134720800928,0.357134720800928
C1,12,1911,0.334895,2747.59326172,0.334895,0.321283724462964,0.321283724462964
C1,12,1912,0.284836,1882.30456543,0.284836,0.270491277990741,0.270491277990741
C1,12,1913,0.361338,3058.92163086,0.361338,0.339558699731482,0.339558699731482
C1,12,4109,0.159801,13.79901791,0.159801,0.160810002351317,0.160810002351317
C1,12,4110,0.167457,145.72486877,0.167457,0.168554049796799,0.168554049796799
C1,12,4111,0.176619,304.53518677,0.176619,0.177876215463399,0.177876215463399
C1,12,4112,0.18676,477.26879883,0.18676,0.188015678491321,0.188015678491321
C1,12,4113,0.195992,635.19702148,0.195992,0.197286065160876,0.197286065160876
C1,12,4114,0.203196,762.53564453,0.203196,0.204760842333911,0.204760842333911
C1,12,4115,0.208067,847.12023926,0.208067,0.209725958044562,0.209725958044562
C1,12,4116,0.209719,872.35058594,0.209719,0.211206979394678,0.211206979394678
C1,12,4117,0.207571,834.37530518,0.207571,0.208977830414066,0.208977830414066
C1,12,4118,0.201896,738.84423828,0.201896,0.203370156787036,0.203370156787036
C1,12,4119,0.193108,589.13745117,0.193108,0.1945823683836789,0.1945823683836789
C1,12,4120,0.183182,415.58770752,0.183182,0.184394998431424,0.184394998431424
C1,12,4121,0.173384,247.16748047,0.173384,0.174508731103589,0.174508731103589
C1,12,4122,0.165345,109.34726715,0.165345,0.166418684581705,0.166418684581705
C1,12,8527,0.169439,206.06661987,0.169439,0.172096110586369,0.172096110586369
C1,12,8528,0.319337,2586.04882812,0.319337,0.3118010662106439,0.3118010662106439
C1,12,8529,0.35956,3207.23413086,0.35956,0.348264643481482,0.348264643481482
C1,12,8530,0.421802,4251.70263672,0.421802,0.4095749447754639,0.4095749447754639
C1,12,8531,0.415574,4042.96630859,0.415574,0.397322122314233,0.397322122314233
C1,12,8532,0.388646,4014.56884766,0.388646,0.395655191357642,0.395655191357642
C1,12,8533,0.350236,3030.71044922,0.350236,0.337902703369214,0.337902703369214
C1,12,8534,0.400539,4069.21411133,0.400539,0.398862868335071,0.398862868335071
C1,12,8535,0.323524,2799.02075195,0.323524,0.324302518139465,0.324302518139465
C1,12,8536,0.187964,515.50317383,0.187964,0.190260036303821,0.190260036303821
C1,13,1902,0.179297,379.99694824,0.179297,0.182305820861688,0.182305820861688
C1,13,1903,0.222527,1083.87365723,0.222527,0.223623383679401,0.223623383679401
C1,13,1904,0.470195,5453.18310547,0.470195,0.4801018482910889,0.4801018482910889
C1,13,1905,0.602201,7497.88183594,0.602201,0.600125663769678,0.600125663769678
C1,13,1906,0.416697,4195.98632812,0.416697,0.4063043974606439,0.4063043974606439
C1,13,1907,0.4597,4917.14013672,0.4597,0.448636126025464,0.448636126025464
C1,13,1908,0.48397,5320.45654297,0.48397,0.4723107990723389,0.4723107990723389
C1,13,1909,0.482983,5302.65332031,0.482983,0.4712657499021969,0.4712657499021969
C1,13,1910,0.454198,4813.60498047,0.454198,0.4425586123535889,0.4425586123535889
C1,13,1911,0.39786,3859.74926758,0.39786,0.386567282006946,0.386567282006946
C1,13,1912,0.323285,2581.77416992,0.323285,0.311550143774304,0.311550143774304
C1,13,1913,0.419512,3991.75854492,0.419512,0.394316226586804,0.394316226586804
C1,13,4109,0.1601,18.69646645,0.1601,0.161097482580615,0.161097482580615
C1,13,4110,0.170645,198.50860596,0.170645,0.171652455169852,0.171652455169852
C1,13,4111,0.183347,415.77111816,0.183347,0.184405764635992,0.184405764635992
C1,13,4112,0.197473,651.98077393,0.197473,0.198271271429691,0.198271271429691
C1,13,4113,0.210029,867.72857666,0.210029,0.210935667449942,0.210935667449942
C1,13,4114,0.220121,1041.81884766,0.220121,0.221154766357642,0.221154766357642
C1,13,4115,0.226991,1157.8215332,0.226991,0.22796412399884,0.22796412399884
C1,13,4116,0.229124,1192.15136719,0.229124,0.2299792852540529,0.2299792852540529
C1,13,4117,0.226116,1139.70666504,0.226116,0.226900781237848,0.226900781237848
C1,13,4118,0.218361,1009.36737061,0.218361,0.219249864654807,0.219249864654807
C1,13,4119,0.206309,805.86975098,0.206309,0.207304554382526,0.207304554382526
C1,13,4120,0.1926,569.84613037,0.1926,0.193449967852719,0.193449967852719
C1,13,4121,0.178962,339.8119812,0.178962,0.17994696329644,0.17994696329644
C1,13,4122,0.167811,149.89453125,0.167811,0.168798808984375,0.168798808984375
C1,13,8527,0.172831,259.07159424,0.172831,0.175207502581888,0.175207502581888
C1,13,8528,0.335712,3237.91943359,0.335712,0.350065870751733,0.350065870751733
C1,13,8529,0.389033,4104.82373047,0.389033,0.4009531529785889,0.4009531529785889
C1,13,8530,0.464131,5281.64648438,0.464131,0.470032648633106,0.470032648633106
C1,13,8531,0.482359,5546.75390625,0.482359,0.485594454296875,0.485594454296875
C1,13,8532,1.0,11768.11230469,1.0,0.850788192285303,0.850788192285303
C1,13,8533,0.465893,5032.54296875,0.465893,0.455410272265625,0.455410272265625
C1,13,8534,1.0,20692.87890625,1.0,1.3746719917968748,1.0
C1,13,8535,0.397749,6480.83642578,0.397749,0.540425098193286,0.540425098193286
C1,13,8536,0.201404,754.73144531,0.201404,0.204302735839697,0.204302735839697
C1,14,1902,0.185862,502.78994751,0.185862,0.189513769918837,0.189513769918837
C1,14,1903,0.246126,1501.89819336,0.246126,0.248161423950232,0.248161423950232
C1,14,1904,0.626155,8218.06835938,0.626155,0.642400612695606,0.642400612695606
C1,14,1905,1.0,12348.3984375,1.0,0.88485098828125,0.88485098828125
C1,14,1906,0.526929,6161.81201172,0.526929,0.521698365087964,0.521698365087964
C1,14,1907,0.59071,7240.47265625,0.59071,0.585015744921875,0.585015744921875
C1,14,1908,0.620415,7738.85986328,0.620415,0.614271073974536,0.614271073974536
C1,14,1909,0.605468,7491.43994141,0.605468,0.599747524560767,0.599747524560767
C1,14,1910,0.547879,6512.15625,0.547879,0.542263571875,0.542263571875
C1,14,1911,0.455354,4959.91308594,0.455354,0.451146898144678,0.451146898144678
C1,14,1912,0.348187,3148.91674805,0.348187,0.3448414131105349,0.3448414131105349
C1,14,1913,0.391994,3843.40307617,0.391994,0.3856077605711789,0.3856077605711789
C1,14,4109,0.160466,25.14346504,0.160466,0.161475921397848,0.161475921397848
C1,14,4110,0.174528,266.77398682,0.174528,0.175659633026334,0.175659633026334
C1,14,4111,0.191424,557.31256104,0.191424,0.192714247333048,0.192714247333048
C1,14,4112,0.209976,871.99169922,0.209976,0.211185912744214,0.211185912744214
C1,14,4113,0.2265,1159.82141113,0.2265,0.228081516833331,0.228081516833331
C1,14,4114,0.240138,1393.85351562,0.240138,0.241819201366894,0.241819201366894
C1,14,4115,0.249415,1551.04797363,0.249415,0.251046516052081,0.251046516052081
C1,14,4116,0.252002,1596.26074219,0.252002,0.253700505566553,0.253700505566553
C1,14,4117,0.24799,1525.30371094,0.24799,0.249535327832178,0.249535327832178
C1,14,4118,0.237813,1353.02453613,0.237813,0.2394225402708309,0.2394225402708309
C1,14,4119,0.222153,1084.16882324,0.222153,0.223640709924188,0.223640709924188
C1,14,4120,0.203966,769.96722412,0.203966,0.205197076055844,0.205197076055844
C1,14,4121,0.185732,460.02301025,0.185732,0.187003350701675,0.187003350701675
C1,14,4122,0.170699,200.40441895,0.170699,0.171763739392365,0.171763739392365
C1,14,8527,0.175677,329.25408936,0.175677,0.179327215045432,0.179327215045432
C1,14,8528,0.355416,3778.32006836,0.355416,0.381787388012732,0.381787388012732
C1,14,8529,0.897096,8590.08105469,0.897096,0.6642377579103029,0.6642377579103029
C1,14,8530,1.0,20678.03515625,1.0,1.373800663671875,1.0
C1,14,8531,1.0,26375.7109375,1.0,1.70825423203125,1.0
C1,14,8532,1.0,35643.25390625,1.0,2.252259004296875,1.0
C1,14,8533,0.64512,8137.04589844,0.64512,0.637644594238428,0.637644594238428
C1,14,8534,1.0,33509.55859375,1.0,2.127011089453125,1.0
C1,14,8535,0.465698,8823.67285156,0.465698,0.677949596386572,0.677949596386572
C1,14,8536,0.21443,987.82171631,0.21443,0.217985134747397,0.217985134747397
C1,15,1902,0.196771,677.75775146,0.196771,0.199784380010702,0.199784380010702
C1,15,1903,0.267773,1861.47290039,0.267773,0.269268459252893,0.269268459252893
C1,15,1904,1.0,15952.79003906,1.0,1.096428775292822,1.0
C1,15,1905,1.0,22814.0625,1.0,1.49918546875,1.0
C1,15,1906,0.631204,7805.05859375,0.631204,0.618156939453125,0.618156939453125
C1,15,1907,0.700661,8973.63867188,0.700661,0.6867525900393561,0.6867525900393561
C1,15,1908,0.721339,9312.546875,0.721339,0.7066465015625,0.7066465015625
C1,15,1909,0.684775,8710.50976562,0.684775,0.671306923241894,0.671306923241894
C1,15,1910,0.601242,7302.53076172,0.601242,0.588658555712964,0.588658555712964
C1,15,1911,0.483561,5374.23242188,0.483561,0.4754674431643559,0.4754674431643559
C1,15,1912,0.359483,3306.26635742,0.359483,0.354077835180554,0.354077835180554
C1,15,1913,0.34909,3082.36743164,0.34909,0.340934968237268,0.340934968237268
C1,15,4109,0.160771,30.1186657,0.160771,0.16176796567659,0.16176796567659
C1,15,4110,0.177635,317.27981567,0.177635,0.178624325179829,0.178624325179829
C1,15,4111,0.197728,659.9362793,0.197728,0.19873825959491,0.19873825959491
C1,15,4112,0.219607,1030.90820312,0.219607,0.220514311523144,0.220514311523144
C1,15,4113,0.239405,1371.78955078,0.239405,0.240524046630786,0.240524046630786
C1,15,4114,0.255902,1650.51940918,0.255902,0.256885489318866,0.256885489318866
C1,15,4115,0.266813,1837.53552246,0.266813,0.267863335168402,0.267863335168402
C1,15,4116,0.269834,1890.33374023,0.269834,0.270962590551501,0.270962590551501
C1,15,4117,0.265228,1807.60534668,0.265228,0.266106433850116,0.266106433850116
C1,15,4118,0.253215,1606.44799805,0.253215,0.254298497485535,0.254298497485535
C1,15,4119,0.234561,1289.70739746,0.234561,0.235705824230902,0.235705824230902
C1,15,4120,0.212782,916.30395508,0.212782,0.213787042163196,0.213787042163196
C1,15,4121,0.19095,545.83135986,0.19095,0.192040300823782,0.192040300823782
C1,15,4122,0.172845,235.13500977,0.172845,0.173802425073499,0.173802425073499
C1,15,8527,0.188756,891.06048584,0.188756,0.212305250518808,0.212305250518808
C1,15,8528,1.0,15303.65429688,1.0,1.058324507226856,1.0
C1,15,8529,1.0,23346.59179688,1.0,1.5304449384768557,1.0
C1,15,8530,1.0,39853.63671875,1.0,2.499408475390625,1.0
C1,15,8531,1.0,39459.3125,1.0,2.47626164375,1.0
C1,15,8532,1.0,43324.328125,1.0,2.7031380609375,1.0
C1,15,8533,0.729333,9484.8046875,0.729333,0.71675803515625,0.71675803515625
C1,15,8534,1.0,29983.3046875,1.0,1.9200199851562496,1.0
C1,15,8535,0.471205,7878.46630859,0.471205,0.622465972314233,0.622465972314233
C1,15,8536,0.219676,1053.65026855,0.219676,0.221849270763885,0.221849270763885
C1,16,1902,0.195782,657.01959229,0.195782,0.198567050067423,0.198567050067423
C1,16,1903,0.251625,1578.25317383,0.251625,0.252643461303821,0.252643461303821
C1,16,1904,1.0,17906.9453125,1.0,1.2111376898437498,1.0
C1,16,1905,1.0,23546.359375,1.0,1.5421712953124995,1.0
C1,16,1906,0.560757,6595.6875,0.560757,0.5471668562499999,0.5471668562499999
C1,16,1907,0.61059,7433.94384766,0.61059,0.596372503857642,0.596372503857642
C1,16,1908,0.617738,7541.37304688,0.617738,0.602678597851856,0.602678597851856
C1,16,1909,0.57892,6902.53027344,0.57892,0.565178527050928,0.565178527050928
C1,16,1910,0.507227,5703.9375,0.507227,0.4948211312499999,0.4948211312499999
C1,16,1911,0.41258,4181.54052734,0.41258,0.405456428954858,0.405456428954858
C1,16,1912,0.314718,2578.79931641,0.314718,0.3113755198732669,0.3113755198732669
C1,16,1913,0.311398,2484.78710938,0.311398,0.305857003320606,0.305857003320606
C1,16,4109,0.160475,24.97931862,0.160475,0.161466286002994,0.161466286002994
C1,16,4110,0.174433,261.74530029,0.174433,0.175364449127023,0.175364449127023
C1,16,4111,0.190989,543.29071045,0.190989,0.191891164703415,0.191891164703415
C1,16,4112,0.208973,848.79089355,0.208973,0.209824025451385,0.209824025451385
C1,16,4113,0.225547,1130.65014648,0.225547,0.226369163598376,0.226369163598376
C1,16,4114,0.239327,1361.54882812,0.239327,0.239922916210644,0.239922916210644
C1,16,4115,0.248129,1515.80249023,0.248129,0.248977606176501,0.248977606176501
C1,16,4116,0.250678,1559.06433105,0.250678,0.251517076232635,0.251517076232635
C1,16,4117,0.247023,1491.81286621,0.247023,0.2475694152465269,0.2475694152465269
C1,16,4118,0.237081,1326.72155762,0.237081,0.237878555432294,0.237878555432294
C1,16,4119,0.22156,1064.93371582,0.22156,0.222511609118634,0.222511609118634
C1,16,4120,0.203397,755.21588135,0.203397,0.204331172235245,0.204331172235245
C1,16,4121,0.185356,448.19863892,0.185356,0.186309260104604,0.186309260104604
C1,16,4122,0.170341,192.12515259,0.170341,0.171277746457033,0.171277746457033
C1,16,8527,0.200326,1275.35412598,0.200326,0.234863287195026,0.234863287195026
C1,16,8528,1.0,20253.46679688,1.0,1.3488785009768558,1.0
C1,16,8529,1.0,26569.28515625,1.0,1.7196170386718748,1.0
C1,16,8530,1.0,38767.1640625,1.0,2.43563253046875,1.0
C1,16,8531,1.0,32044.17578125,1.0,2.040993118359375,1.0
C1,16,8532,1.0,28447.40234375,1.0,1.829862517578125,1.0
C1,16,8533,0.58559,7060.58789062,0.58559,0.574456509179394,0.574456509179394
C1,16,8534,1.0,11537.84179688,1.0,0.837271313476856,0.837271313476856
C1,16,8535,0.394791,4296.04833984,0.394791,0.412178037548608,0.412178037548608
C1,16,8536,0.205769,799.20391846,0.205769,0.206913270013602,0.206913270013602
C1,17,1902,0.521457,290.94393921,0.521457,0.177078409231627,0.177078409231627
C1,17,1903,0.197489,650.65753174,0.197489,0.198193597113138,0.198193597113138
C1,17,1904,1.0,8480.9140625,1.0,0.6578296554687499,0.6578296554687499
C1,17,1905,1.0,11800.22851562,1.0,0.852673413866894,0.852673413866894
C1,17,1906,0.330349,2703.37841797,0.330349,0.318688313134839,0.318688313134839
C1,17,1907,0.348063,2994.51049805,0.348063,0.335777766235535,0.335777766235535
C1,17,1908,0.347451,2998.31616211,0.347451,0.336001158715857,0.336001158715857
C1,17,1909,0.330876,2740.3527832,0.330876,0.32085870837384,0.32085870837384
C1,17,1910,0.302806,2285.33325195,0.302806,0.294149061889465,0.294149061889465
C1,17,1911,0.264488,1699.22253418,0.264488,0.259744362756366,0.259744362756366
C1,17,1912,0.223864,1063.96606445,0.223864,0.2224548079832149,0.2224548079832149
C1,17,1913,0.23213,1188.85412598,0.23213,0.2297857371950259,0.2297857371950259
C1,17,4109,0.159608,10.19812298,0.159608,0.160598629818926,0.160598629818926
C1,17,4110,0.165312,106.66390228,0.165312,0.166261171063836,0.166261171063836
C1,17,4111,0.172076,221.42410278,0.172076,0.172997594833186,0.172997594833186
