case,view_id,time_index,reference_DGP,reference_Ev_lx,EIGCM_DGP,EIGCM_Ev_lx,Jones_dcglare_DGP,Jones_dcglare_Ev_lx,Raytraverse_Balanced_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_High_DGP,Raytraverse_High_Ev_lx
C1,6,4115,0.214943,953.032,0.2136313,930.68689,0.2156157,947.46002197,0.21248596,894.13892873,0.21387647,917.82740566
C1,6,4116,0.217138,990.431,0.21524,958.09119,0.2172538,975.36566162,0.21402794,920.40790403,0.2154782,945.11412318
C1,6,4117,0.214297,942.031,0.2126856,914.57648,0.2146563,931.11468506,0.21148487,877.08458875,0.21282397,899.89725589
C1,6,4118,0.208117,836.753,0.2064659,808.6181,0.20832693,823.2890625,0.20517397,769.57357459,0.20669793,795.53546267
C1,6,4119,0.198111,666.294,0.196819,644.27576,0.19850728,656.00360107,0.19607469,614.56032668,0.19718507,633.47654987
C1,6,4120,0.186583,469.898,0.1856776,454.47278,0.18716451,462.77050781,0.18547854,434.04675749,0.18621163,446.53547897
C1,6,4121,0.17538,279.044,0.1748713,270.37897,0.17616156,275.32772827,0.1751689,258.41401363,0.17561197,265.96197967
C1,6,4122,0.166166,122.081,0.1659876,119.03896,0.16711485,121.22507477,0.16668174,113.82859026,0.16687177,117.06585952
C1,6,8527,0.168581,163.222,0.1704949,195.82373,0.17129336,192.39338684,0.16906773,154.47577453,0.16943649,160.75792153
C1,6,8528,0.263958,1646.382,0.266107,1824.65,0.2926926,2069.77661133,0.25788417,1556.35403321,0.26073545,1608.67537028
C1,6,8529,0.769236,5115.824,0.7978114,5609.4502,0.5234721,5612.91113281,0.78219704,5255.75589232,0.78868095,5400.76610167
C1,6,8530,1.0,15745.719,1.0,16042.831,0.8335265,10948.34375,1.0,15620.45998806,1.0,15800.44884116
C1,6,8531,0.37669,3614.216,0.3806609,3753.938,0.5227234,5857.19775391,0.36948884,3459.68552807,0.37538316,3545.01255634
C1,6,8532,0.369645,3507.611,0.3796785,3722.4426,0.3874709,3823.44873047,0.3671722,3433.53643231,0.37051848,3475.3465688
C1,6,8533,0.375515,3603.182,0.3663012,3491.4302,0.375627,3564.42773438,0.3638076,3348.83529477,0.36879535,3428.48082281
C1,6,8534,0.372557,3559.74,0.372589,3569.5317,0.3798137,3637.36889648,0.36578576,3383.19352109,0.37886947,3584.46236835
C1,6,8535,0.322561,2670.906,0.3260328,2741.7629,0.3276746,2708.02758789,0.30972874,2347.40474992,0.32501339,2583.48246605
C1,6,8536,0.192247,566.392,0.1926152,572.66034,0.19428835,584.13024902,0.19073932,523.66811792,0.1922516,549.43103959
C1,7,1902,0.182936,407.764,0.1839467,424.98672,0.1883243,435.13421631,0.18269532,386.63234843,0.1821963,378.13124181
C1,7,1903,0.217977,1004.717,0.2179665,1004.5394,0.219387,1011.70678711,0.21597812,953.6306261,0.21658203,963.91866426
C1,7,1904,1.0,12249.06,1.0,12638.293,0.8513371,11432.72949219,1.0,17199.75151394,1.0,17285.86378006
C1,7,1905,1.0,17050.267,1.0,17210.715,1.0,15553.31445312,1.0,26024.62765683,1.0,26009.86770964
C1,7,1906,0.4127,4114.177,0.3993191,4081.4561,0.4147248,4113.52490234,0.40247211,3906.67339594,0.40442467,3941.79727791
C1,7,1907,0.439531,4576.988,0.4256492,4530.4526,0.4411548,4570.19384766,0.42821558,4349.62983059,0.4308196,4396.01117822
C1,7,1908,0.442169,4633.435,0.4271704,4556.8267,0.4422814,4600.67626953,0.42799014,4355.1633476,0.43262417,4436.98795996
C1,7,1909,0.419289,4253.989,0.4062172,4200.2314,0.4203075,4240.70263672,0.41071266,4070.90006038,0.41127396,4084.71955342
C1,7,1910,0.379185,3587.454,0.3679204,3550.6218,0.3808309,3584.50537109,0.37064515,3404.39519549,0.372719,3442.62039096
C1,7,1911,0.324294,2702.24,0.3169883,2687.998,0.326192,2713.81591797,0.31856242,2564.48644769,0.32057246,2597.87762664
C1,7,1912,0.263922,1726.413,0.2595468,1711.4144,0.2661941,1727.59667969,0.25851795,1616.6390731,0.26058888,1644.42538356
C1,7,1913,0.281152,1948.612,0.2737616,1910.5809,0.277658,1939.32983398,0.27133537,1752.73092276,0.27547175,1806.37058457
C1,7,4109,0.159954,16.257,0.1599449,16.097738,0.1609519,16.21871185,0.16090223,15.3701945,0.16091197,15.53604323
C1,7,4110,0.168968,169.807,0.1688764,168.25153,0.16995166,169.54927063,0.16948986,161.66708539,0.16951527,162.10003462
C1,7,4111,0.179634,351.52,0.1795,349.23248,0.18066059,351.9704895,0.17968161,335.29153257,0.17975823,336.59683169
C1,7,4112,0.191473,553.2,0.1910558,546.09589,0.19230963,550.42138672,0.19061716,521.58708878,0.19089542,526.32736858
C1,7,4113,0.202092,734.102,0.2017263,727.87622,0.20306765,733.69268799,0.20101999,698.80738887,0.20119411,701.77355074
C1,7,4114,0.210858,883.442,0.2104439,876.38708,0.21185941,883.46740723,0.20944077,842.26182248,0.20966355,846.05711004
C1,7,4115,0.216412,978.059,0.21624,975.12732,0.2177081,983.10552979,0.21496349,936.34572724,0.21535844,943.07401293
C1,7,4116,0.218352,1011.114,0.2178846,1003.1444,0.2193658,1011.34442139,0.21663587,964.83594456,0.21696785,970.49149545
C1,7,4117,0.215667,965.364,0.2153644,960.2113,0.2168183,967.94555664,0.2140449,920.69669197,0.21437128,926.25688052
C1,7,4118,0.209439,859.274,0.2090897,853.31696,0.21048761,860.09771729,0.20784361,815.05306057,0.20827771,822.44827441
C1,7,4119,0.199487,689.735,0.1991179,683.43988,0.20043452,688.83447266,0.19832452,652.88784293,0.19865299,658.48357373
C1,7,4120,0.187699,488.903,0.1873592,483.12173,0.18858379,486.94894409,0.18724395,464.12178143,0.18733381,465.65270405
C1,7,4121,0.175893,287.783,0.1757868,285.97629,0.17692125,288.27062988,0.17610463,274.35493109,0.17619981,275.97626511
C1,7,4122,0.166294,124.26,0.1662315,123.19469,0.16728883,124.18865204,0.16693213,118.09418862,0.16698724,119.03304406
C1,7,8527,0.182906,348.085,0.218391,371.08002,0.25845895,764.24310303,0.17952847,332.68258927,0.18007153,330.10622522
C1,7,8528,1.0,14324.217,1.0,14514.224,1.0,13731.58984375,1.0,14070.87179364,1.0,14046.81777126
C1,7,8529,1.0,20875.018,1.0,20899.527,1.0,20097.5390625,1.0,20338.36247617,1.0,20464.97030483
C1,7,8530,1.0,35465.845,1.0,36674.797,1.0,25763.66601562,1.0,35838.19319968,1.0,36123.70942817
C1,7,8531,0.516924,5885.864,0.5303694,6314.5815,0.8456004,10702.7109375,0.5135612,5706.9414325,0.53139959,6008.36134818
C1,7,8532,0.457047,4795.97,0.4665903,5220.0508,0.481579,5249.49414062,0.45932789,4858.19011342,0.45899881,4848.7040404
C1,7,8533,0.391202,3773.504,0.3795228,3748.4407,0.3952321,3784.17114258,0.38246083,3569.47249805,0.38446609,3605.13638466
C1,7,8534,0.375067,3446.433,0.3801634,3736.4031,0.3923813,3868.63647461,0.37214981,3494.00027732,0.37336515,3514.67280537
C1,7,8535,0.291231,2169.02,0.2910247,2243.3286,0.2901034,2207.8605957,0.2897241,2121.9717175,0.29217224,2167.76433047
C1,7,8536,0.188388,500.648,0.1881041,495.81088,0.1893773,500.46530151,0.187506,468.5859725,0.18784847,474.42031601
C1,8,1902,0.191194,548.456,0.1916932,556.95483,0.21341215,593.72009277,0.19113277,530.37078684,0.18981864,507.98363649
C1,8,1903,0.225235,1128.369,0.2244842,1115.5736,0.2264079,1131.31311035,0.22346847,1081.23457692,0.22351725,1082.06565728
C1,8,1904,1.0,17745.123,1.0,17833.867,1.0,16265.546875,1.0,26925.42845337,1.0,26851.79064938
C1,8,1905,1.0,21243.905,1.0,21276.461,1.0,19839.0,1.0,34292.08121246,1.0,34112.01735349
C1,8,1906,0.449128,4612.965,0.4288498,4539.4771,0.4549774,4599.79052734,0.44028381,4438.26620947,0.4399851,4433.21355847
C1,8,1907,0.475324,5069.775,0.4541827,4973.7559,0.4800901,5042.4765625,0.46570466,4880.02091936,0.46569672,4880.77034562
C1,8,1908,0.473277,5045.736,0.4516847,4932.8184,0.476869,5004.43994141,0.46148456,4818.69208697,0.46382668,4860.25272774
C1,8,1909,0.444393,4564.15,0.4244911,4470.8711,0.4481699,4538.70507812,0.4380267,4431.71931294,0.43627341,4403.71358329
C1,8,1910,0.39679,3777.903,0.3783837,3705.4778,0.4017314,3765.5078125,0.39031089,3639.35799947,0.38996314,3633.71192495
C1,8,1911,0.333535,2786.075,0.3209889,2751.4658,0.3397119,2799.81396484,0.33079009,2696.35249042,0.33068525,2690.7125376
C1,8,1912,0.266199,1758.166,0.2604547,1728.36,0.2707104,1761.29663086,0.26216793,1686.51823657,0.26307877,1682.90236946
C1,8,1913,0.281389,1868.766,0.267306,1845.0764,0.280281,1894.70031738,0.27605109,1769.58681916,0.27510507,1740.75654259
C1,8,4109,0.160037,17.66,0.1600147,17.285847,0.16103031,17.55434227,0.1609947,16.9454075,0.16099339,16.9231108
C1,8,4110,0.169795,183.91,0.1695861,180.3419,0.17075067,183.15788269,0.17045974,178.18980845,0.17034611,176.254038
C1,8,4111,0.181342,380.606,0.1809594,374.09589,0.1823034,379.95666504,0.18159968,367.96720959,0.18147586,365.85790831
C1,8,4112,0.194072,597.471,0.1933522,585.21588,0.19489059,594.38977051,0.19372829,574.58759837,0.19356238,571.76114572
C1,8,4113,0.205622,794.241,0.2048243,780.65253,0.20654136,792.86883545,0.20521669,770.30132937,0.20481618,763.47835957
C1,8,4114,0.215206,957.508,0.2142046,940.4538,0.216066,955.12945557,0.21452893,928.94259058,0.2140777,921.25550536
C1,8,4115,0.221423,1063.431,0.2204148,1046.2489,0.2223715,1062.54797363,0.22044628,1029.7492799,0.22026227,1026.61452712
C1,8,4116,0.223275,1094.973,0.2221648,1076.0604,0.2241497,1092.84301758,0.22212967,1058.42715206,0.22196033,1055.54229145
C1,8,4117,0.220559,1048.7,0.2195023,1030.7029,0.2214466,1046.79284668,0.21956959,1014.81419731,0.21920332,1008.57450381
C1,8,4118,0.213633,930.71,0.212822,916.90009,0.2146615,931.20251465,0.21273575,898.39443381,0.21261388,896.31828098
C1,8,4119,0.202919,748.191,0.20214,734.92419,0.20381198,746.37249756,0.20231404,720.8525523,0.20215448,718.13422322
C1,8,4120,0.190114,530.049,0.1894896,519.41479,0.1909645,527.50561523,0.19007895,512.41829475,0.18982313,508.06011143
C1,8,4121,0.177301,311.776,0.177014,306.88199,0.17829588,311.68597412,0.17771236,301.74370168,0.17762894,300.32261826
C1,8,4122,0.166881,134.253,0.1667134,131.40355,0.16783641,133.510849,0.16758477,129.21240461,0.16756262,128.83515873
C1,8,8527,0.199577,486.304,0.2695272,507.52014,0.3348136,1266.31335449,0.18701553,460.23050935,0.18922498,458.0625868
C1,8,8528,1.0,21527.357,1.0,20893.506,1.0,19704.98242188,1.0,20364.57331685,1.0,20275.32012501
C1,8,8529,1.0,25579.813,1.0,25563.793,1.0,24977.65820312,1.0,25167.01188587,1.0,25183.83843459
C1,8,8530,1.0,36824.214,1.0,37991.918,1.0,28433.62695312,1.0,37164.03021959,1.0,37448.83843893
C1,8,8531,0.589924,7062.939,0.6035011,7534.2622,0.8882433,11658.58691406,0.58426745,6890.9268052,0.60751096,7284.54461032
C1,8,8532,0.528895,5866.496,0.5376577,6394.7773,0.541303,6198.53222656,0.52644254,5961.95261802,0.5252625,5939.04730126
C1,8,8533,0.417187,4119.93,0.3992175,4062.074,0.4242401,4118.89257812,0.40969187,3951.91496309,0.40922661,3943.09837806
C1,8,8534,0.432373,4111.083,0.4319956,4557.8008,0.4369625,4563.43945312,0.42352405,4287.10705829,0.41856068,4200.01042085
C1,8,8535,0.317254,2444.242,0.3195198,2734.5793,0.3193942,2715.39428711,0.31131167,2474.76701618,0.31469001,2492.68984713
C1,8,8536,0.189812,524.906,0.1891278,513.25037,0.19066131,522.34014893,0.18936164,500.19834246,0.18912789,496.2160993
C1,9,1902,0.181412,381.808,0.1816439,385.75568,0.18436956,415.15612793,0.18463455,419.66868136,0.1833049,397.01703051
C1,9,1903,0.205523,792.552,0.2046559,777.78302,0.20696325,800.05584717,0.20537138,772.93663453,0.20501288,766.82932575
C1,9,1904,1.0,13550.555,1.0,13347.184,0.9319571,12297.88476562,1.0,21829.77389611,1.0,21664.63554776
C1,9,1905,1.0,14450.003,1.0,14332.982,1.0,14378.72949219,1.0,23809.03647735,1.0,23866.25434297
C1,9,1906,0.359993,3238.759,0.3485515,3172.0444,0.3642343,3264.53515625,0.3583177,3144.27169822,0.35590116,3111.72556241
C1,9,1907,0.379573,3578.39,0.3669294,3488.2354,0.3827752,3594.26879883,0.37604986,3457.04589001,0.37386341,3429.5729301
C1,9,1908,0.378778,3572.568,0.3659464,3473.5522,0.3814425,3583.70556641,0.3761022,3468.08948757,0.3728543,3423.56013818
C1,9,1909,0.359053,3245.613,0.3473447,3158.333,0.3618468,3260.75097656,0.35730172,3161.08351179,0.3539779,3112.96347999
C1,9,1910,0.325365,2689.318,0.3141569,2621.7043,0.3289354,2709.0847168,0.32369444,2611.72380618,0.32146244,2578.94847147
C1,9,1911,0.280561,1973.916,0.2736706,1944.7367,0.2850653,2011.69763184,0.28027314,1932.35724321,0.27941346,1913.79132119
C1,9,1912,0.233722,1247.093,0.2304871,1217.8385,0.2355379,1260.01391602,0.232062,1210.79462198,0.23152057,1196.75528182
C1,9,1913,0.244035,1337.837,0.2373417,1334.6118,0.2459206,1386.66162109,0.24348966,1314.01938615,0.24335843,1282.90823462
C1,9,4109,0.159722,12.303,0.159703,11.975317,0.16072395,12.3337431,0.16070391,11.99159162,0.16069557,11.84959201
C1,9,4110,0.166524,128.185,0.1663474,125.16823,0.16756914,128.95010376,0.16742511,126.49242213,0.16726103,123.69732531
C1,9,4111,0.174594,265.657,0.1742562,259.90054,0.1757196,267.796875,0.17528626,260.41332451,0.17510003,257.24077961
C1,9,4112,0.183454,416.596,0.1828761,406.74811,0.18460325,419.13562012,0.18399631,408.79568474,0.18361101,402.23177776
C1,9,4113,0.191604,555.434,0.1908522,542.62689,0.19282313,559.16851807,0.19218539,548.30311439,0.19156115,537.66872382
C1,9,4114,0.198419,671.534,0.1973703,653.66718,0.19954134,673.61706543,0.19881324,661.21359538,0.19807528,648.64187386
C1,9,4115,0.202563,742.135,0.2016841,727.15723,0.20398997,749.40338135,0.20292147,731.20048297,0.2024086,722.46337518
C1,9,4116,0.203812,763.412,0.2029,747.87048,0.2052434,770.75634766,0.20408464,751.01594358,0.20360752,742.88798508
C1,9,4117,0.202138,734.89,0.201051,716.37195,0.20333312,738.21411133,0.20234438,721.36940934,0.20166307,709.76270949
C1,9,4118,0.197286,652.223,0.1964128,637.35638,0.19854865,656.70672607,0.19742481,637.56062849,0.19702535,630.75548151
C1,9,4119,0.189623,521.683,0.1889976,511.03201,0.1909053,526.49682617,0.19008786,512.56999349,0.18965444,505.18642123
C1,9,4120,0.180679,369.317,0.1802136,361.38962,0.18185533,372.32272339,0.181314,363.10058406,0.18097549,357.33368371
C1,9,4121,0.171831,218.589,0.1715427,213.67406,0.17292352,220.16429138,0.1725665,214.07999329,0.1723911,211.09206853
C1,9,4122,0.164505,93.779,0.164369,91.464424,0.16553359,94.27125549,0.16538531,91.74292514,0.16531797,90.59578957
C1,9,8527,0.190469,353.607,0.2654652,369.04767,0.3090888,1007.91778564,0.18098235,357.45055995,0.18254345,357.28906007
C1,9,8528,1.0,14404.428,1.0,15331.779,1.0,14795.41308594,1.0,15244.057296,1.0,15179.62826646
C1,9,8529,1.0,16429.813,1.0,16175.496,1.0,16204.88183594,1.0,16154.4452199,1.0,16087.8670322
C1,9,8530,1.0,17238.646,1.0,18383.143,1.0,18040.06054688,1.0,18101.62735907,1.0,18243.81454298
C1,9,8531,0.935946,8573.68,0.9916419,8867.7842,0.7217598,9287.33789062,0.49111328,5456.29337742,0.48201403,5316.3953632
C1,9,8532,0.511067,5332.643,0.5004839,5789.7769,0.5137327,5954.31591797,0.46575925,5026.28080685,0.46406416,4995.76238248
C1,9,8533,0.345903,3044.666,0.3347428,2974.8538,0.3498654,3069.49267578,0.33822577,2868.07415131,0.33564089,2825.55080389
C1,9,8534,0.453847,4426.662,0.4301269,4570.1147,0.4487737,4884.51611328,0.41653971,4115.72690856,0.41191385,4044.25303122
C1,9,8535,0.326869,2628.985,0.3315933,2940.2607,0.3417611,3094.56005859,0.34083615,2825.43798032,0.31707999,2438.04122653
C1,9,8536,0.181174,377.744,0.1808684,372.54431,0.18259881,384.98724365,0.18139384,364.46068134,0.1809975,357.70876812
C1,10,1902,0.166282,124.048,0.1664986,127.74487,0.16813181,138.52964783,0.17012863,172.54913365,0.1695004,161.84674051
C1,10,1903,0.175071,273.775,0.1747781,268.79184,0.17918192,274.84860229,0.18131687,363.14943185,0.18091918,356.37437897
C1,10,1904,0.66765,3041.655,0.6788602,3223.1724,0.3788101,3395.74511719,0.83002981,5992.9843533,0.82123177,5800.88165198
C1,10,1905,0.339318,2706.055,0.3395637,2766.3486,0.3625675,3283.49560547,0.71512405,4557.81081252,0.70656631,4360.0224254
C1,10,1906,0.228569,1089.894,0.2232739,1062.8359,0.2286833,1090.04528809,0.24885612,1427.31544612,0.24684941,1398.44235021
C1,10,1907,0.237089,1246.11,0.2315307,1207.0583,0.2367964,1238.98352051,0.25974894,1618.88348626,0.25785662,1592.55968227
C1,10,1908,0.239399,1292.932,0.2341539,1254.9899,0.2391294,1287.59765625,0.26340539,1686.61876144,0.26113962,1654.05178529
C1,10,1909,0.235349,1226.075,0.2303565,1193.0978,0.2349513,1223.26574707,0.25757881,1595.74724591,0.25573166,1566.68779541
C1,10,1910,0.224528,1054.45,0.2205356,1032.4022,0.224895,1056.59863281,0.24514595,1390.60141214,0.24279133,1353.27809386
C1,10,1911,0.208218,798.919,0.2062061,789.59601,0.20927874,806.57897949,0.22441884,1054.12405857,0.2235621,1036.47833937
C1,10,1912,0.189585,510.241,0.1885874,504.04343,0.19183474,513.76300049,0.20051201,671.4544194,0.19986948,662.22693696
C1,10,1913,0.196009,586.948,0.1950971,602.68475,0.19886477,604.24633789,0.20614494,761.89286952,0.20571659,744.38818942
C1,10,4109,0.159259,4.41,0.1592529,4.3088932,0.16025877,4.40692329,0.16034697,5.91084853,0.16034069,5.80393614
C1,10,4110,0.16172,46.34,0.1616685,45.459476,0.16272978,46.49194717,0.1636838,62.75631963,0.16358327,61.04373963
C1,10,4111,0.164667,96.535,0.1645667,94.833672,0.1656939,96.97799683,0.16757618,129.06611721,0.16747476,127.33831799
C1,10,4112,0.167923,152.006,0.1677182,148.52049,0.16891599,151.86654663,0.17198109,204.10719733,0.17168742,199.10421489
C1,10,4113,0.170877,202.329,0.1706109,197.80032,0.17187347,202.25646973,0.17605094,273.44015453,0.17559221,265.62536049
C1,10,4114,0.173295,243.53,0.172957,237.76892,0.17427347,243.14852905,0.17931452,329.03779664,0.17874997,319.42031579
C1,10,4115,0.17478,268.816,0.1745129,264.2746,0.17674805,270.28970337,0.18131139,363.05603188,0.1808514,355.21978682
C1,10,4116,0.175225,276.406,0.1749623,271.93051,0.1786074,278.11450195,0.18185476,372.31272717,0.18145422,365.4892171
C1,10,4117,0.17461,265.925,0.1742799,260.30539,0.17651592,266.19277954,0.1809893,357.56891871,0.18049181,349.09380785
C1,10,4118,0.172807,235.215,0.1725733,231.23103,0.17388008,236.44573975,0.1785087,315.31001776,0.17819346,309.93965049
C1,10,4119,0.170085,188.838,0.1698725,185.2215,0.17111938,189.40660095,0.1749179,254.13806666,0.17455843,248.01415443
C1,10,4120,0.166877,134.19,0.1667003,131.18092,0.16787666,134.15992737,0.17050521,178.9644258,0.1703061,175.57243437
C1,10,4121,0.163667,79.508,0.163579,78.007683,0.16468439,79.78407288,0.16624274,106.34998775,0.16612461,104.33744221
C1,10,4122,0.161023,34.467,0.1609863,33.838768,0.16203136,34.59711456,0.16269945,45.9872352,0.16266454,45.39241941
C1,10,8527,0.171317,107.636,0.2260553,115.82181,0.25563838,283.88757324,0.16773494,131.77071765,0.16833543,134.78287525
C1,10,8528,0.597589,1986.729,0.6492153,2081.9836,0.4440391,2774.78613281,0.65820132,2433.85203714,0.65897075,2461.10591025
C1,10,8529,0.281993,1928.167,0.2766752,1927.2498,0.3204944,2095.296875,0.31443003,2513.5671392,0.31437439,2510.56313275
C1,10,8530,0.337388,2754.833,0.3274947,2857.3911,0.344001,3100.97265625,0.3835744,3592.07551203,0.38454635,3614.80173112
C1,10,8531,0.335103,2765.765,0.3390523,3058.7896,0.3471984,3171.27392578,0.3637094,3293.48590448,0.33531079,2858.21285924
C1,10,8532,0.354438,2910.426,0.363225,3472.9399,0.3612176,3418.34838867,0.35484152,3180.60433824,0.35494207,3173.66849781
C1,10,8533,0.232238,1203.609,0.2290112,1178.7074,0.2338192,1213.71496582,0.24912938,1473.49157398,0.24727525,1441.74820906
C1,10,8534,0.376011,3264.849,0.3604888,3424.7007,0.3646729,3483.06787109,0.3801213,3427.70209069,0.38242254,3453.42729625
C1,10,8535,0.297195,1934.923,0.2849486,2143.2556,0.2824639,2083.25341797,0.30448394,2155.82299556,0.30350352,2123.48790398
C1,10,8536,0.167994,153.227,0.1682772,158.04491,0.16945433,161.0385437,0.17174668,200.1138628,0.17146191,195.26247199
C1,11,1902,0.166965,135.692,0.1673546,142.32712,0.16839836,143.07279968,0.17111783,189.40092257,0.17110224,189.13522178
C1,11,1903,0.184297,430.951,0.1841268,428.05453,0.18543795,433.35488892,0.197888,645.45148836,0.19804191,648.07341948
C1,11,1904,0.285442,2044.032,0.2926907,2271.6545,0.2929876,2210.81542969,0.34738406,3060.14192304,0.33601886,2875.81386308
C1,11,1905,0.34455,2990.44,0.3439144,3139.7249,0.3498614,3152.32421875,0.41162346,4154.81471048,0.40969536,4116.09493609
C1,11,1906,0.263143,1655.383,0.2553332,1633.426,0.2625971,1654.52319336,0.31198811,2450.29980131,0.31276061,2458.52357616
C1,11,1907,0.27869,1918.799,0.2703893,1889.7186,0.2780167,1916.09057617,0.33453795,2831.39014775,0.33552972,2845.83166235
C1,11,1908,0.286445,2045.844,0.2774082,2008.9325,0.2852616,2038.12158203,0.34484003,3008.62297201,0.34585312,3020.8589033
C1,11,1909,0.284219,1998.615,0.2748723,1965.1505,0.2828388,1993.04943848,0.34051722,2936.83219571,0.34141281,2944.66174682
C1,11,1910,0.272208,1788.873,0.2630703,1763.1531,0.2707533,1786.62487793,0.32319607,2635.63184873,0.32302157,2629.75196694
C1,11,1911,0.25024,1413.906,0.2423283,1408.3427,0.249776,1425.34375,0.28996487,2071.18014073,0.29154907,2091.47044336
C1,11,1912,0.222187,939.226,0.2144698,941.97034,0.2171448,952.71759033,0.24736464,1376.64103004,0.24793825,1388.38216514
C1,11,1913,0.2416,1165.896,0.2326848,1187.6938,0.2362334,1193.73095703,0.26316735,1602.95172299,0.26429147,1607.39584446
C1,11,4109,0.159441,7.509,0.1594382,7.4651418,0.16044378,7.5595541,0.16066512,11.33088524,0.16066901,11.39702541
C1,11,4110,0.163642,79.079,0.1636126,78.579445,0.16467118,79.57353973,0.16698168,118.93839061,0.16702342,119.64943313
C1,11,4111,0.168638,164.192,0.1686105,163.72212,0.16973174,165.78358459,0.17450427,247.09155705,0.17462054,249.07227224
C1,11,4112,0.174156,258.192,0.174029,256.02994,0.17521712,259.23477173,0.18277545,387.99747459,0.18284642,389.20653372
C1,11,4113,0.179159,343.429,0.1789795,340.3671,0.18022881,344.6133728,0.19038702,517.66644676,0.19039198,517.75097681
C1,11,4114,0.183063,409.939,0.1829757,408.44431,0.18427493,413.54208374,0.19651278,622.02355261,0.19652404,622.21540267
C1,11,4115,0.185682,454.556,0.1856289,453.64359,0.18696224,459.32159424,0.20036542,687.65618646,0.2005999,691.65070796
C1,11,4116,0.186568,469.646,0.1864188,467.10138,0.1877619,472.94415283,0.20158519,708.43595064,0.20177315,711.63796126
