case,view_id,method,n,RMSE
C3,318,Jones dcglare,36,0.059713609281488465
C3,318,Raytraverse Balanced,36,0.001551575166254888
C3,318,Raytraverse High,36,0.004599594918161877
C3,319,EIGCM (MF1),36,0.0006405589737790638
C3,319,Jones dcglare,36,0.05451995053713381
C3,319,Raytraverse Balanced,36,0.0027347753934758735
C3,319,Raytraverse High,36,0.008749013226701786
C3,320,EIGCM (MF1),36,0.00029824875523629975
C3,320,Jones dcglare,36,0.014991635700034258
C3,320,Raytraverse Balanced,36,0.0035191623982920683
C3,320,Raytraverse High,36,0.010566296350556751
C3,321,EIGCM (MF1),36,0.0002659496730795325
C3,321,Jones dcglare,36,0.0010184739851324966
C3,321,Raytraverse Balanced,36,0.0010681628326659226
C3,321,Raytraverse High,36,0.001061932845972642
C3,322,EIGCM (MF1),36,0.00015380192077257577
C3,322,Jones dcglare,36,0.0010427944839122342
C3,322,Raytraverse Balanced,36,0.0011280511916600083
C3,322,Raytraverse High,36,0.0010947081960415589
C3,323,EIGCM (MF1),36,0.000519438903208708
C3,323,Jones dcglare,36,0.0011064600422029116
C3,323,Raytraverse Balanced,36,0.0011263206051687856
C3,323,Raytraverse High,36,0.0011037084844098687
C3,324,EIGCM (MF1),36,0.001317883260615716
C3,324,Jones dcglare,36,0.0014294016282939673
C3,324,Raytraverse Balanced,36,0.04602902752527426
C3,324,Raytraverse High,36,0.048426196933357715
C3,325,EIGCM (MF1),36,0.0031067784592725637
C3,325,Jones dcglare,36,0.00526952917714429
C3,325,Raytraverse Balanced,36,0.05635064352998713
C3,325,Raytraverse High,36,0.05647505851300827
C3,326,EIGCM (MF1),36,0.0008855727106417259
C3,326,Jones dcglare,36,0.010250322701272765
C3,326,Raytraverse Balanced,36,0.06097386357261839
C3,326,Raytraverse High,36,0.060746977926488956
C3,327,EIGCM (MF1),36,0.0004151153731862466
C3,327,Jones dcglare,36,0.01588632825118758
C3,327,Raytraverse Balanced,36,0.05381208511071157
C3,327,Raytraverse High,36,0.05345315841552214
C3,328,EIGCM (MF1),36,0.00021515523659287148
C3,328,Jones dcglare,36,0.008639284469356304
C3,328,Raytraverse Balanced,36,0.0008415857720267001
C3,328,Raytraverse High,36,0.0008593748192921015
C3,329,EIGCM (MF1),36,0.0005459324960815032
C3,329,Jones dcglare,36,0.001163524056085173
C3,329,Raytraverse Balanced,36,0.0010865708123431773
C3,329,Raytraverse High,36,0.0010599925684802395
C3,330,EIGCM (MF1),36,0.00023254079988490388
C3,330,Jones dcglare,36,0.001276070539490493
C3,330,Raytraverse Balanced,36,0.0011305437504041086
C3,330,Raytraverse High,36,0.0010946439111431561
C3,331,EIGCM (MF1),36,0.0005616182288708222
C3,331,Jones dcglare,36,0.0010666793727589592
C3,331,Raytraverse Balanced,36,0.0011406403096738155
C3,331,Raytraverse High,36,0.0011115645545956069
C3,332,EIGCM (MF1),36,0.0012232939923283628
C3,332,Jones dcglare,36,0.001497810361988642
C3,332,Raytraverse Balanced,36,0.046042630821550724
C3,332,Raytraverse High,36,0.048439526349332095
C3,333,EIGCM (MF1),36,0.003084662254382332
C3,333,Jones dcglare,36,0.003635597183496436
C3,333,Raytraverse Balanced,36,0.056356054991813016
C3,333,Raytraverse High,36,0.056480731588310226
C3,334,EIGCM (MF1),36,0.001100885726484715
C3,334,Jones dcglare,36,0.023925463181587055
C3,334,Raytraverse Balanced,36,0.060971049163423614
C3,334,Raytraverse High,36,0.060744927414511866
C3,335,EIGCM (MF1),36,0.0002911301250681958
C3,335,Jones dcglare,36,0.023307903047059843
C3,335,Raytraverse Balanced,36,0.05387032479026847
C3,335,Raytraverse High,36,0.0535119516934917
C3,336,EIGCM (MF1),36,0.00035983499613634795
C3,336,Jones dcglare,36,0.004269043157665881
C3,336,Raytraverse Balanced,36,0.00124050308798039
C3,336,Raytraverse High,36,0.0012294782920624395
C3,337,EIGCM (MF1),36,0.00040853036538848194
C3,337,Jones dcglare,36,0.0012275760143367906
C3,337,Raytraverse Balanced,36,0.00101230663794239
C3,337,Raytraverse High,36,0.001022430253902166
C3,338,EIGCM (MF1),36,0.0003036074462013228
C3,338,Jones dcglare,36,0.0009923666030924908
C3,338,Raytraverse Balanced,36,0.0010282986186860672
C3,338,Raytraverse High,36,0.001003931977062912
C3,339,EIGCM (MF1),36,0.002297474805084921
C3,339,Jones dcglare,36,0.002341291343930499
C3,339,Raytraverse Balanced,36,0.00235901927000631
C3,339,Raytraverse High,36,0.0023343828233157644
C3,340,EIGCM (MF1),36,0.0018024405239840766
C3,340,Jones dcglare,36,0.0017670580744213746
C3,340,Raytraverse Balanced,36,0.001834816730215249
C3,340,Raytraverse High,36,0.001802859531729307
C3,341,EIGCM (MF1),36,0.0025429812143208824
C3,341,Jones dcglare,36,0.05184864875519532
C3,341,Raytraverse Balanced,36,0.05261384269315506
C3,341,Raytraverse High,36,0.052535757977729115
C3,342,EIGCM (MF1),36,0.0021585823369234206
C3,342,Jones dcglare,36,0.035960330826930814
C3,342,Raytraverse Balanced,36,0.058612278060354454
C3,342,Raytraverse High,36,0.05852678600916822
C3,343,EIGCM (MF1),36,0.00028493358046706213
C3,343,Jones dcglare,36,0.041807662301709625
C3,343,Raytraverse Balanced,36,0.054229042350321714
C3,343,Raytraverse High,36,0.05404161411322847
C3,344,EIGCM (MF1),36,0.008195436865279224
C3,344,Jones dcglare,36,0.03493388964931253
C3,344,Raytraverse Balanced,36,0.040498687819927166
C3,344,Raytraverse High,36,0.040212308305733684
C3,345,EIGCM (MF1),36,0.0005116707038385788
C3,345,Jones dcglare,36,0.05663117872309836
C3,345,Raytraverse Balanced,36,0.0011147980719781049
C3,345,Raytraverse High,36,0.0010831509459378727
C3,346,EIGCM (MF1),36,0.0008939236463790179
C3,346,Jones dcglare,36,0.05133311367561975
C3,346,Raytraverse Balanced,36,0.0014848560081199772
C3,346,Raytraverse High,36,0.0011112368601147902
C3,347,EIGCM (MF1),36,0.0004317389495465491
C3,347,Jones dcglare,36,0.001138823620158345
C3,347,Raytraverse Balanced,36,0.0011130355050167026
C3,347,Raytraverse High,36,0.0010566288412301864
C3,348,EIGCM (MF1),36,0.00693739211517716
C3,348,Jones dcglare,36,0.051467968658572144
C3,348,Raytraverse Balanced,36,0.005360691458224441
C3,348,Raytraverse High,36,0.005512396411866463
C3,349,EIGCM (MF1),36,0.0014903667184809099
C3,349,Jones dcglare,36,0.07312931877918542
C3,349,Raytraverse Balanced,36,0.026071224430924154
C3,349,Raytraverse High,36,0.0261448289875325
C3,350,EIGCM (MF1),36,0.0010630938690654045
C3,350,Jones dcglare,36,0.06972866823282421
C3,350,Raytraverse Balanced,36,0.029493178079778134
C3,350,Raytraverse High,36,0.029503665062426424
C3,351,EIGCM (MF1),36,0.00103075885260434
C3,351,Jones dcglare,36,0.0823492731836053
C3,351,Raytraverse Balanced,36,0.017935513528117276
C3,351,Raytraverse High,36,0.01791542602399822
C3,352,EIGCM (MF1),36,0.003844389627539513
C3,352,Jones dcglare,36,0.07235392981706995
C3,352,Raytraverse Balanced,36,0.00504546250862705
C3,352,Raytraverse High,36,0.004886209033727254
C3,353,EIGCM (MF1),36,0.0030082497155969183
C3,353,Jones dcglare,36,0.08053034649217432
C3,353,Raytraverse Balanced,36,0.05755657461838124
C3,353,Raytraverse High,36,0.05752662870891204
C3,354,EIGCM (MF1),36,0.00553964729182082
C3,354,Jones dcglare,36,0.07296584844587366
C3,354,Raytraverse Balanced,36,0.0512080738535767
C3,354,Raytraverse High,36,0.051181441193071366
C3,355,EIGCM (MF1),36,0.000624385188494338
C3,355,Jones dcglare,36,0.001092201574637975
C3,355,Raytraverse Balanced,36,0.0011104243360973455
C3,355,Raytraverse High,36,0.0010479254323821604
C3,356,EIGCM (MF1),36,0.0059800212995951086
C3,356,Jones dcglare,36,0.04846236615596326
C3,356,Raytraverse Balanced,36,0.01214353212294512
C3,356,Raytraverse High,36,0.012328994788153521
C3,357,EIGCM (MF1),36,0.00302360755380794
C3,357,Jones dcglare,36,0.06910779806898591
C3,357,Raytraverse Balanced,36,0.033604927363337
C3,357,Raytraverse High,36,0.033682993193119445
C3,358,EIGCM (MF1),36,0.0017557601296241373
C3,358,Jones dcglare,36,0.07360362913386309
C3,358,Raytraverse Balanced,36,0.03735912052512966
C3,358,Raytraverse High,36,0.03737289124815112
C3,359,EIGCM (MF1),36,0.003745869707943514
C3,359,Jones dcglare,36,0.09853218351082307
C3,359,Raytraverse Balanced,36,0.054192834407370986
C3,359,Raytraverse High,36,0.05417653880591374
C3,360,EIGCM (MF1),36,0.008351141708123896
C3,360,Jones dcglare,36,0.09211011531532527
C3,360,Raytraverse Balanced,36,0.061106690092662924
C3,360,Raytraverse High,36,0.061085471971476124
C3,361,EIGCM (MF1),36,0.0033317780180241357
C3,361,Jones dcglare,36,0.05710001785867927
C3,361,Raytraverse Balanced,36,0.0011549200173352546
C3,361,Raytraverse High,36,0.0012057286121850373
C3,362,EIGCM (MF1),36,0.006233809600165148
C3,362,Jones dcglare,36,0.049977489816600454
C3,362,Raytraverse Balanced,36,0.008144447054693502
C3,362,Raytraverse High,36,0.004613287134312271
C3,363,EIGCM (MF1),36,0.0004210248686241722
C3,363,Jones dcglare,36,0.001158174352195444
C3,363,Raytraverse Balanced,36,0.0011163434166111756
C3,363,Raytraverse High,36,0.0010993166984540905
C3,364,EIGCM (MF1),36,0.007525332919841124
C3,364,Jones dcglare,36,0.032356746024047756
C3,364,Raytraverse Balanced,36,0.018300385899763075
C3,364,Raytraverse High,36,0.017965439729830963
C3,365,EIGCM (MF1),36,0.004269240855396762
C3,365,Jones dcglare,36,0.05677174248920193
C3,365,Raytraverse Balanced,36,0.03359902726132878
C3,365,Raytraverse High,36,0.033604393742062554
C3,366,EIGCM (MF1),36,0.0021864590386690952
C3,366,Jones dcglare,36,0.05980233306530015
C3,366,Raytraverse Balanced,36,0.03788931122337143
C3,366,Raytraverse High,36,0.03787879272438361
C3,367,EIGCM (MF1),36,0.003497544558686843
C3,367,Jones dcglare,36,0.07567633419540724
C3,367,Raytraverse Balanced,36,0.0009703712433637064
C3,367,Raytraverse High,36,0.0009652308426845087
C3,368,EIGCM (MF1),36,0.00269824800595992
C3,368,Jones dcglare,36,0.060146291321019424
C3,368,Raytraverse Balanced,36,0.001156637806874594
C3,368,Raytraverse High,36,0.0011290151413523102
C3,369,EIGCM (MF1),36,0.0033561586681552036
C3,369,Jones dcglare,36,0.05694606340798538
C3,369,Raytraverse Balanced,36,0.0012583500480457211
C3,369,Raytraverse High,36,0.0012748097117336985
C3,370,EIGCM (MF1),36,0.0021106489369385906
C3,370,Jones dcglare,36,0.05244769020653625
C3,370,Raytraverse Balanced,36,0.0057363108434326775
C3,370,Raytraverse High,36,0.0023401480845118444
C3,371,EIGCM (MF1),36,0.00030032834716541695
C3,371,Jones dcglare,36,0.0012211457352603128
C3,371,Raytraverse Balanced,36,0.0010910161595859991
C3,371,Raytraverse High,36,0.0010750715387824218
C3,372,EIGCM (MF1),36,0.007606570622567782
C3,372,Jones dcglare,36,0.04213072443046421
C3,372,Raytraverse Balanced,36,0.018800283747797675
C3,372,Raytraverse High,36,0.01833582894854255
C3,373,EIGCM (MF1),36,0.01692182661502265
C3,373,Jones dcglare,36,0.0599262186026589
C3,373,Raytraverse Balanced,36,0.03149800722182494
C3,373,Raytraverse High,36,0.03149983064585494
C3,374,EIGCM (MF1),36,0.023142929476672187
C3,374,Jones dcglare,36,0.059289509678675245
C3,374,Raytraverse Balanced,36,0.03388505317655743
C3,374,Raytraverse High,36,0.03388325108568399
C3,375,EIGCM (MF1),36,0.003910862616588999
C3,375,Jones dcglare,36,0.07266089299672415
C3,375,Raytraverse Balanced,36,0.018776234586370226
C3,375,Raytraverse High,36,0.01878243063244093
C3,376,EIGCM (MF1),36,0.0032508914135630056
C3,376,Jones dcglare,36,0.06069197036581504
C3,376,Raytraverse Balanced,36,0.0013948470607133047
C3,376,Raytraverse High,36,0.001407300247661967
C3,377,EIGCM (MF1),36,0.0007710014881452743
C3,377,Jones dcglare,36,0.0012729937965874016
C3,377,Raytraverse Balanced,36,0.0011545271231198722
C3,377,Raytraverse High,36,0.0011691973219537808
C3,378,EIGCM (MF1),36,0.0011338934962479218
C3,378,Jones dcglare,36,0.0014882877675901052
C3,378,Raytraverse Balanced,36,0.0013947222901411864
C3,378,Raytraverse High,36,0.0013885753283391694
C3,379,EIGCM (MF1),36,0.0003931640094583114
C3,379,Jones dcglare,36,0.0010213554124666887
C3,379,Raytraverse Balanced,36,0.0010919806170771637
C3,379,Raytraverse High,36,0.000998724848234266
C3,380,EIGCM (MF1),36,0.007447841057294533
C3,380,Jones dcglare,36,0.03414531475926944
C3,380,Raytraverse Balanced,36,0.04546033953904552
C3,380,Raytraverse High,36,0.04567245614684632
C3,381,EIGCM (MF1),36,0.0024453903200716315
C3,381,Jones dcglare,36,0.06479068779085545
C3,381,Raytraverse Balanced,36,0.06545856059028657
C3,381,Raytraverse High,36,0.06555742461320156
C3,382,EIGCM (MF1),36,0.0021297382983466438
C3,382,Jones dcglare,36,0.07027019182112483
C3,382,Raytraverse Balanced,36,0.07072905610045895
C3,382,Raytraverse High,36,0.07077986323736743
C3,383,EIGCM (MF1),36,0.0009329406924105955
C3,383,Jones dcglare,36,0.06065538047221619
C3,383,Raytraverse Balanced,36,0.0586444504125612
C3,383,Raytraverse High,36,0.058670951614457574
C3,384,EIGCM (MF1),36,0.0009723608733672693
C3,384,Jones dcglare,36,0.004968339575451463
C3,384,Raytraverse Balanced,36,0.00129387388985343
C3,384,Raytraverse High,36,0.0012555978405513531
C3,385,EIGCM (MF1),36,0.0007716483143966016
C3,385,Jones dcglare,36,0.0012939094178378353
C3,385,Raytraverse Balanced,36,0.0011769483079970959
C3,385,Raytraverse High,36,0.009254249238484837
C3,386,EIGCM (MF1),36,0.001142886362582813
C3,386,Jones dcglare,36,0.0014521160253115689
C3,386,Raytraverse Balanced,36,0.0014099896055270928
C3,386,Raytraverse High,36,0.001389697528331256
C3,387,EIGCM (MF1),36,0.0005017391522937441
C3,387,Jones dcglare,36,0.0012362326169938413
C3,387,Raytraverse Balanced,36,0.0011417197512147567
C3,387,Raytraverse High,36,0.0010335670452639029
C3,388,EIGCM (MF1),36,0.0034541834884190335
C3,388,Jones dcglare,36,0.018101790700447675
C3,388,Raytraverse Balanced,36,0.01810156356790807
C3,388,Raytraverse High,36,0.01809553128090929
C3,389,EIGCM (MF1),36,0.0029309448263789926
C3,389,Jones dcglare,36,0.03434934418358461
C3,389,Raytraverse Balanced,36,0.032362463956115244
C3,389,Raytraverse High,36,0.032360938011113456
C3,390,EIGCM (MF1),36,0.0019897984925894155
C3,390,Jones dcglare,36,0.04013751906164155
C3,390,Raytraverse Balanced,36,0.033721648335901334
C3,390,Raytraverse High,36,0.0341268941439588
C3,391,EIGCM (MF1),36,0.0009299443315178737
C3,391,Jones dcglare,36,0.028456424724952856
C3,391,Raytraverse Balanced,36,0.01935644402613988
C3,391,Raytraverse High,36,0.021709207388157147
C3,392,EIGCM (MF1),36,0.007761829147143376
C3,392,Jones dcglare,36,0.0028960848507707617
C3,392,Raytraverse Balanced,36,0.0010978419237999517
C3,392,Raytraverse High,36,0.01150736935469784
C3,393,EIGCM (MF1),36,0.003561266874067897
C3,393,Jones dcglare,36,0.003572033479124477
C3,393,Raytraverse Balanced,36,0.0041453551532997625
C3,393,Raytraverse High,36,0.009649980990219189
C3,394,EIGCM (MF1),36,0.0013078618343608701
C3,394,Jones dcglare,36,0.0014335317842036936
C3,394,Raytraverse Balanced,36,0.0015012153126235934
C3,394,Raytraverse High,36,0.0014998303678360862
C3,395,EIGCM (MF1),36,0.00027535786866064445
C3,395,Jones dcglare,36,0.0009572313942549216
C3,395,Raytraverse Balanced,36,0.0011200964360925446
C3,395,Raytraverse High,36,0.0010635439658231742
C3,396,EIGCM (MF1),36,0.0037315248361836635
C3,396,Jones dcglare,36,0.035268120268603216
C3,396,Raytraverse Balanced,36,0.0059770357365696416
C3,396,Raytraverse High,36,0.009590192600902821
C3,397,EIGCM (MF1),36,0.01184272324513384
C3,397,Jones dcglare,36,0.057077570267734884
C3,397,Raytraverse Balanced,36,0.003670715492863756
C3,397,Raytraverse High,36,0.003760688148060656
C3,398,EIGCM (MF1),36,0.008622747013680996
C3,398,Jones dcglare,36,0.0630975859955157
C3,398,Raytraverse Balanced,36,0.0020861524222437165
C3,398,Raytraverse High,36,0.004805731451541889
C3,399,EIGCM (MF1),36,0.011828040394099286
C3,399,Jones dcglare,36,0.055630863854228114
C3,399,Raytraverse Balanced,36,0.0034496349551132073
C3,399,Raytraverse High,36,0.008854805427390826
C3,400,EIGCM (MF1),36,0.009011904059538884
C3,400,Jones dcglare,36,0.009242845879915118
C3,400,Raytraverse Balanced,36,0.009417413498720663
C3,400,Raytraverse High,36,0.013513906333234519
C3,401,EIGCM (MF1),36,0.0007817140385432199
C3,401,Jones dcglare,36,0.0010921999074650496
C3,401,Raytraverse Balanced,36,0.003138175734478021
C3,401,Raytraverse High,36,0.009622118288781756
C3,402,EIGCM (MF1),36,0.0013701427824014043
C3,402,Jones dcglare,36,0.001760150331762253
C3,402,Raytraverse Balanced,36,0.0015963264059569878
C3,402,Raytraverse High,36,0.0015969577435027285
C3,403,EIGCM (MF1),36,0.0005042600629745622
C3,403,Jones dcglare,36,0.001091936079189671
C3,403,Raytraverse Balanced,36,0.0011112487569646847
C3,403,Raytraverse High,36,0.0010821506272015835
C3,404,EIGCM (MF1),36,0.005774088952572708
C3,404,Jones dcglare,36,0.03767996853541562
C3,404,Raytraverse Balanced,36,0.0016164792204871271
C3,404,Raytraverse High,36,0.0022045236242037
C3,405,EIGCM (MF1),36,0.006377940971665979
C3,405,Jones dcglare,36,0.043222969356886576
C3,405,Raytraverse Balanced,36,0.006119988107175263
C3,405,Raytraverse High,36,0.006091412386715689
C3,406,EIGCM (MF1),36,0.007409579141351047
C3,406,Jones dcglare,36,0.06072759313713747
C3,406,Raytraverse Balanced,36,0.007629301033155187
C3,406,Raytraverse High,36,0.008850231545118842
C3,407,EIGCM (MF1),36,0.008048183042446427
C3,407,Jones dcglare,36,0.04578123181245688
C3,407,Raytraverse Balanced,36,0.008652284144535187
C3,407,Raytraverse High,36,0.012132333964182698
C3,408,EIGCM (MF1),36,0.005044582910630198
C3,408,Jones dcglare,36,0.004885497649960202
C3,408,Raytraverse Balanced,36,0.006266486278529176
C3,408,Raytraverse High,36,0.011919021394073796
C3,409,EIGCM (MF1),36,0.0003864831960555769
C3,409,Jones dcglare,36,0.0009910386466928946
C3,409,Raytraverse Balanced,36,0.0010777627017886009
C3,409,Raytraverse High,36,0.0010787831058097618
C3,410,EIGCM (MF1),36,0.0009960199244995035
C3,410,Jones dcglare,36,0.0012758157656073325
C3,410,Raytraverse Balanced,36,0.001314058561213019
C3,410,Raytraverse High,36,0.0012816774044056077
C3,411,EIGCM (MF1),36,0.0005593972040906553
C3,411,Jones dcglare,36,0.0010052689149122674
C3,411,Raytraverse Balanced,36,0.0011090537111041513
C3,411,Raytraverse High,36,0.0010458854002338015
C3,412,EIGCM (MF1),36,0.002512324474134129
C3,412,Jones dcglare,36,0.04015640085896208
C3,412,Raytraverse Balanced,36,0.002726652562498668
C3,412,Raytraverse High,36,0.004722056131519346
C3,413,EIGCM (MF1),36,0.0075978086467963475
C3,413,Jones dcglare,36,0.056907276840084946
C3,413,Raytraverse Balanced,36,0.007452454770403027
C3,413,Raytraverse High,36,0.007482784718192788
C3,414,EIGCM (MF1),36,0.007833247239633271
C3,414,Jones dcglare,36,0.06045859461666922
C3,414,Raytraverse Balanced,36,0.0074860229151529085
C3,414,Raytraverse High,36,0.007549228947817194
C3,415,EIGCM (MF1),36,0.007418967218630306
C3,415,Jones dcglare,36,0.05377927584015173
C3,415,Raytraverse Balanced,36,0.007421890739566
C3,415,Raytraverse High,36,0.00749652819339541
C3,416,EIGCM (MF1),36,0.001539460657900107
C3,416,Jones dcglare,36,0.0017608777466366023
C3,416,Raytraverse Balanced,36,0.0017971083956433108
C3,416,Raytraverse High,36,0.0018425213766685474
C3,417,EIGCM (MF1),36,0.0005654684613957977
C3,417,Jones dcglare,36,0.0010401914906534163
C3,417,Raytraverse Balanced,36,0.0011349884445214491
C3,417,Raytraverse High,36,0.0011184169328564376
C3,418,EIGCM (MF1),36,0.0004696474351397365
C3,418,Jones dcglare,36,0.001214304499574185
C3,418,Raytraverse Balanced,36,0.001131326753823435
C3,418,Raytraverse High,36,0.001095240604122879
C3,419,EIGCM (MF1),36,0.0007539797683698867
C3,419,Jones dcglare,36,0.0010584719864187857
C3,419,Raytraverse Balanced,36,0.0011876543773629777
C3,419,Raytraverse High,36,0.0011335305064205832
C3,420,EIGCM (MF1),36,0.0022022570866171696
C3,420,Jones dcglare,36,0.0021448597424125883
C3,420,Raytraverse Balanced,36,0.04604849771624209
C3,420,Raytraverse High,36,0.04844340641202743
